ts	elapsed	rss_kb	threads	fds	tcp_est	crawled_bytes	discovered_bytes	disk_free_mb	rss_kb_0	rss_kb_1
1789721539	98706	5371564	201	78467	15470	190670951	1520617326	88023	2660808	2710756
1789721569	98736	5371600	201	79830	15515	190723171	1521039178	88018	2660820	2710780
1789721600	98767	5377240	201	80053	15849	190798519	1521445490	88026	2662360	2714880
1789721630	98797	5371956	201	80226	15916	190874061	1521791942	88094	2661176	2710780
1789721661	98828	5371976	201	81197	17105	190922696	1522145912	88105	2661196	2710780
1789721691	98858	5383660	201	81778	17116	190950351	1522540161	88102	2672880	2710780
1789721722	98889	5373748	201	82536	16222	191003212	1522808903	88100	2663976	2709772
1789721752	98919	5370628	201	82013	15653	191050485	1523214461	88096	2660856	2709772
1789721783	98950	5368992	201	81396	14784	191111829	1523571574	88109	2659220	2709772
1789721813	98980	5369560	201	81351	15594	191135759	1523820167	88105	2659788	2709772
1789721844	99011	5368128	201	77760	13251	191210896	1524228517	88105	2659380	2708748
1789721875	99042	5368128	201	76608	13196	191259070	1524616592	88098	2659380	2708748
1789721905	99072	5368140	201	77718	13879	191354559	1525105739	88081	2659380	2708760
1789721936	99103	5366216	201	75318	14838	191404298	1525426532	88084	2657500	2708716
1789721966	99133	5366220	201	75838	15282	191452919	1525806681	88079	2657504	2708716
1789721997	99164	5366232	201	77348	15618	191499841	1526178991	88069	2657504	2708728
1789722027	99194	5366812	201	78422	16200	191550841	1526543239	88054	2658084	2708728
1789722058	99225	5366812	201	80006	17123	191652037	1526877886	88055	2658084	2708728
1789722088	99255	5366804	201	78644	16276	191680629	1527192046	88065	2658084	2708720
1789722119	99286	5366236	201	78667	16310	191729648	1527568553	88069	2657516	2708720
1789722149	99316	5366248	201	77882	16781	191802158	1527872712	88078	2657516	2708732
1789722180	99347	5366248	201	78384	15879	191850296	1528268130	88070	2657516	2708732
1789722210	99377	5375844	201	78037	16362	191922227	1528697597	88083	2667108	2708736
1789722241	99408	5365636	201	76809	16274	191973997	1529038544	88082	2656900	2708736
1789722272	99439	5366212	201	76271	16152	192022084	1529452045	88085	2657476	2708736
1789722302	99469	5375268	201	76809	16222	192070489	1529886686	88086	2666720	2708548
1789722333	99500	5382384	201	76774	16235	192120206	1530217177	88093	2671592	2710792
1789722363	99530	5369936	201	77219	15928	192168731	1530504242	88087	2661368	2708568
1789722393	99560	5372088	201	78218	16083	192237092	1530773396	88075	2664528	2707560
1789722424	99591	5377152	201	77978	16227	192286227	1531081799	88083	2669568	2707584
1789722454	99621	5363048	201	78008	16758	192359026	1531575193	88090	2655464	2707584
1789722485	99652	5363060	201	76668	15825	192414518	1531855215	88084	2655464	2707596
1789722515	99682	5363060	201	75070	14698	192462483	1532182506	88089	2655464	2707596
1789722546	99713	5363028	201	74512	15378	192513820	1532370669	88101	2655464	2707564
1789722576	99743	5362020	201	74332	14803	192558912	1532598040	88089	2654440	2707580
1789722607	99774	5367548	201	73645	14801	192607392	1532842793	88093	2659956	2707592
1789722637	99804	5371672	201	73784	14383	192669905	1533095692	88085	2664068	2707604
1789722668	99835	5362624	201	72682	15256	192718817	1533438558	88079	2655020	2707604
1789722698	99865	5374392	201	73414	14737	192768089	1533825243	88066	2666788	2707604
1789722729	99896	5362044	201	74607	15727	192847836	1534149595	88064	2654440	2707604
1789722760	99927	5362068	201	75021	15955	192920791	1534477215	88112	2654464	2707604
1789722790	99957	5363532	201	76615	16346	192973717	1534922696	88107	2655928	2707604
1789722821	99988	5362068	201	76182	15967	193021933	1535293476	88099	2654464	2707604
1789722851	100018	5362088	201	74761	15620	193070221	1535644956	88096	2654480	2707608
1789722882	100049	5362088	201	74721	15896	193147017	1536044378	88091	2654480	2707608
1789722913	100080	5362088	201	73847	14927	193195612	1536444005	88098	2654480	2707608
1789722943	100110	5365608	201	73659	15673	193265858	1536761091	88095	2658000	2707608
1789722974	100141	5362112	201	73054	15318	193292145	1537124976	88097	2654504	2707608
1789723004	100171	5362120	201	74188	16644	193340795	1537449199	88102	2654504	2707616
1789723035	100202	5362124	201	73591	17047	193438077	1537745078	88108	2654508	2707616
1789723066	100233	5362124	201	72843	16320	193486791	1538120856	88107	2654508	2707616
1789723096	100263	5362124	201	73637	16688	193535607	1538421169	88113	2654508	2707616
1789723127	100294	5362124	201	74257	16785	193593174	1538736952	88113	2654508	2707616
1789723157	100324	5363800	201	75781	17295	193665935	1539109157	88106	2656184	2707616
1789723188	100355	5362788	201	75581	15917	193742292	1539445913	87900	2654504	2708284
1789723218	100385	5362940	201	74475	16782	193791125	1539752248	88118	2655324	2707616
1789723249	100416	5398948	201	75501	17096	193839827	1540080393	88115	2654504	2744444
1789723279	100446	5363808	201	76904	16780	193890900	1540525169	88107	2656192	2707616
1789723309	100476	5370152	201	76780	17123	193939536	1540789685	88110	2662536	2707616
1789723340	100507	5397276	201	76882	17117	193987665	1541158166	88108	2689660	2707616
1789723370	100537	5363496	201	76849	16233	194060977	1541608585	88095	2655880	2707616
1789723400	100567	5365480	201	76225	16181	194109035	1541979357	88162	2657864	2707616
1789723431	100598	5362712	201	76817	16531	194185902	1542431935	88155	2655096	2707616
1789723461	100628	5369000	201	76888	16392	194210016	1542668254	88155	2661384	2707616
1789723492	100659	5362132	201	76874	15059	194234444	1542821784	88147	2654516	2707616
1789723523	100690	5361996	201	74970	14065	194282756	1543062306	88139	2654428	2707568
1789723554	100721	5368888	201	74483	14976	194334564	1543333975	88130	2661320	2707568
1789723585	100752	5361976	201	75297	15524	194383283	1543764700	88126	2654408	2707568
1789723615	100782	5365832	201	75303	15175	194457734	1544056893	88115	2655832	2710000
1789723645	100812	5361992	201	73904	14420	194510623	1544381345	88105	2654408	2707584
1789723676	100843	5362508	201	75097	16106	194583625	1544703439	88111	2654924	2707584
1789723706	100873	5361996	201	73593	12961	194642917	1545130969	88109	2654408	2707588
1789723736	100903	5369312	201	74494	14799	194740103	1545519495	88087	2661724	2707588
1789723767	100934	5371020	201	75154	15272	194794182	1545884645	88087	2663424	2707596
1789723797	100964	5366488	201	75236	15421	194843021	1546222330	88086	2658892	2707596
1789723828	100995	5366360	201	75296	15472	194891624	1546610743	88085	2658764	2707596
1789723858	101025	5362020	201	74932	15747	194941938	1547009044	88089	2654424	2707596
1789723888	101055	5362024	201	74705	15759	195014845	1547421093	88092	2654428	2707596
1789723919	101086	5385532	201	75201	14701	195090967	1547882476	88087	2677936	2707596
1789723949	101116	5369020	201	74633	15601	195164233	1548200922	88099	2661424	2707596
1789723979	101146	5361044	201	73957	15947	195212650	1548624467	88096	2653448	2707596
1789724010	101177	5364604	201	73924	16045	195265521	1549082757	88100	2657008	2707596
1789724041	101208	5367588	201	74917	17223	195290202	1549428344	88094	2659992	2707596
1789724071	101238	5361624	201	75086	15877	195389624	1549817501	88095	2654028	2707596
1789724102	101269	5394340	201	74876	15820	195433861	1550080249	88092	2686804	2707536
1789724132	101299	5361548	201	74501	16200	195507512	1550459590	88096	2654012	2707536
1789724163	101330	5368568	201	74662	16380	195559095	1550761391	88090	2661032	2707536
1789724193	101360	5363444	201	74307	17566	195583241	1551039396	88099	2655908	2707536
1789724224	101391	5361168	201	73610	17290	195660819	1551347899	88100	2653632	2707536
1789724254	101421	5357412	201	73669	17383	195713065	1551703033	88099	2653632	2703780
1789724284	101451	5358048	201	72928	14746	195812300	1552041817	88097	2654268	2703780
1789724315	101482	5357412	201	71764	14106	195865291	1552385134	88108	2653632	2703780
1789724345	101512	5361496	201	71881	15176	195914179	1552745835	88103	2657704	2703792
1789724375	101542	5358108	201	70337	15345	195962696	1553010534	88114	2654316	2703792
1789724406	101573	5359576	201	71363	16718	196015229	1553314154	88111	2655700	2703876
1789724436	101603	5360596	201	69742	14596	196087972	1553698472	88113	2656720	2703876
1789724467	101634	5358188	201	70387	14904	196112034	1554050339	88097	2654312	2703876
1789724497	101664	5357580	201	70885	15642	196189594	1554505807	88087	2653696	2703884
1789724528	101695	5357580	201	71172	16311	196240091	1554874024	88086	2653696	2703884
1789724558	101725	5358212	201	71260	16138	196288148	1555265312	88077	2654324	2703888
1789724589	101756	5360164	201	69397	15973	196335974	1555631692	88077	2655620	2704544
1789724619	101786	5363268	201	69892	16769	196386550	1555955393	88076	2659376	2703892
1789724650	101817	5363268	201	69759	15792	196454432	1556258507	88067	2659376	2703892
1789724680	101847	5363268	201	69394	15912	196532196	1556528210	88071	2659376	2703892
1789724711	101878	5365376	201	69097	15403	196581016	1556921083	88065	2659380	2705996
1789724741	101908	5367376	201	70750	16047	196631139	1557377957	88047	2663484	2703892
1789724772	101939	5366620	201	71031	16708	196731004	1557726625	88047	2662168	2704452
1789724802	101969	5363948	201	71310	16927	196760649	1558001363	88048	2659460	2704488
1789724833	102000	5374860	201	72673	17038	196834364	1558532001	88039	2670968	2703892
1789724863	102030	5373164	201	73742	17720	196907905	1558919712	88038	2669272	2703892
1789724894	102061	5367292	201	73466	16840	196967088	1559256615	88036	2663400	2703892
1789724924	102091	5363884	201	73837	16265	197040383	1559670666	88042	2659460	2704424
1789724954	102121	5371440	201	72837	15713	197121382	1560040375	88038	2667536	2703904
1789724985	102152	5365224	201	71900	16419	197145650	1560411726	88046	2661304	2703920
1789725016	102183	5363916	201	73719	15906	197194784	1560797951	88108	2660072	2703844
1789725046	102213	5363368	201	72746	16768	197246940	1561019474	88102	2659492	2703876
1789725077	102244	5363372	201	73339	16132	197273223	1561461668	88096	2659492	2703880
1789725107	102274	5363376	201	71853	15389	197346209	1561801508	88094	2659492	2703884
1789725138	102305	5363892	201	71588	15308	197423056	1562003517	88096	2660008	2703884
1789725168	102335	5365180	201	72075	15140	197471365	1562346060	88088	2661296	2703884
1789725198	102365	5371796	201	70362	14951	197495665	1562647196	88095	2667904	2703892
1789725229	102396	5368860	201	71701	14876	197573359	1563054524	88081	2664968	2703892
1789725259	102426	5364912	201	72122	16101	197646261	1563380716	88086	2661020	2703892
1789725290	102457	5383060	201	72953	15122	197671476	1563763625	88072	2679168	2703892
1789725320	102487	5367484	201	72908	15390	197746647	1564062201	88066	2663592	2703892
1789725351	102518	5373584	201	73054	15377	197794821	1564407449	88054	2669708	2703876
1789725381	102548	5371892	201	73649	16161	197848032	1564736163	88055	2668012	2703880
1789725412	102579	5369468	201	73327	16896	197949852	1565096212	88048	2665588	2703880
1789725443	102610	5364004	201	72583	16377	198001376	1565487180	88045	2660124	2703880
1789725473	102640	5365460	201	73375	16874	198053893	1565899317	88038	2661580	2703880
1789725504	102671	5369388	201	73555	16424	198103096	1566265304	88038	2661752	2707636
1789725534	102701	5370236	201	72261	16077	198179605	1566671583	88029	2662572	2707664
1789725565	102732	5379268	201	72708	16164	198231947	1567006355	88025	2670952	2708316
1789725595	102762	5378192	201	72865	15887	198285594	1567370153	88017	2670488	2707704
1789725626	102793	5375384	201	70879	15495	198362142	1567768551	88021	2667680	2707704
1789725656	102823	5377944	201	72512	16377	198410691	1568064316	88019	2670240	2707704
1789725687	102854	5379232	201	73085	16349	198460110	1568366277	88014	2671528	2707704
1789725718	102885	5373800	201	73201	16737	198510579	1568689919	88016	2665736	2708064
1789725748	102915	5388460	201	73218	15099	198606636	1569157528	88011	2678036	2710424
1789725779	102946	5379992	201	74108	16378	198658588	1569393558	88010	2669556	2710436
1789725809	102976	5370560	201	74074	16793	198707650	1569809890	88006	2660124	2710436
1789725840	103007	5372680	201	74012	16868	198760260	1570069288	88003	2660124	2712556
1789725870	103037	5378956	201	74563	15585	198831151	1570496530	88002	2664992	2713964
1789725901	103068	5387392	201	72833	14490	198880087	1570810670	87998	2673436	2713956
1789725932	103099	5384828	201	74659	15173	198937444	1571197273	87991	2670556	2714272
1789725962	103129	5379288	201	74356	15592	199010886	1571548396	87995	2660128	2719160
1789725993	103160	5379316	201	72673	15699	199089848	1571868524	88011	2660128	2719188
1789726023	103190	5391432	201	73596	15639	199114096	1572337010	88006	2672232	2719200
1789726053	103220	5385784	201	74216	15418	199187931	1572720695	88012	2666584	2719200
1789726084	103251	5393052	201	73150	15234	199263625	1573044625	88010	2673844	2719208
1789726114	103281	5393144	201	74852	16635	199312286	1573438673	87990	2673936	2719208
1789726145	103312	5385808	201	74865	15629	199366804	1573834236	87994	2666600	2719208
1789726175	103342	5400876	201	74231	15701	199418051	1574205554	87983	2681668	2719208
1789726206	103373	5406360	201	74439	15855	199490894	1574555947	87981	2687152	2719208
1789726237	103404	5394472	201	74189	16760	199544342	1574881794	87984	2671580	2722892
1789726267	103434	5395100	201	74189	16434	199592970	1575250696	87967	2675892	2719208
1789726298	103465	5385892	201	73759	16965	199665901	1575666069	87955	2666676	2719216
1789726329	103496	5382740	201	73167	16563	199717112	1576008474	87956	2663496	2719244
1789726359	103526	5399980	201	72946	14751	199817678	1576389952	87949	2680736	2719244
1789726390	103557	5410884	201	73149	15474	199868372	1576732588	87948	2688092	2722792
1789726420	103587	5394828	201	72783	16316	199917780	1577166957	87952	2675504	2719324
1789726451	103618	5383384	201	73364	17143	199970399	1577500087	87946	2663496	2719888
1789726482	103649	5388224	201	72229	14740	200048050	1578009308	87943	2668900	2719324
1789726512	103679	5405888	201	73162	15517	200099894	1578325683	87941	2686564	2719324
1789726543	103710	5406076	201	72557	16059	200174399	1578686126	87938	2686752	2719324
1789726573	103740	5391324	201	72886	16019	200223068	1579133429	88006	2672000	2719324
1789726604	103771	5384028	201	72725	16915	200273876	1579422475	88076	2664704	2719324
1789726634	103801	5395228	201	72264	17237	200327222	1579736132	88078	2675904	2719324
1789726665	103832	5383408	201	71302	14713	200427864	1580008835	88080	2664084	2719324
1789726695	103862	5387104	201	69969	14836	200455731	1580315737	88090	2667780	2719324
1789726726	103893	5398132	201	70969	15470	200528486	1580631523	88077	2679816	2718316
1789726756	103923	5382400	201	69700	14381	200579819	1581035419	88085	2664084	2718316
1789726787	103954	5386292	201	70224	14813	200631961	1581246769	88094	2667976	2718316
1789726817	103984	5382224	201	69483	14623	200680348	1581526268	88087	2663964	2718260
1789726848	104015	5382820	201	70031	14784	200729333	1581829916	88085	2664560	2718260
1789726878	104045	5382820	201	70306	14314	200778364	1582134927	88087	2664560	2718260
1789726909	104076	5384700	201	69651	13625	200855222	1582526514	88088	2666440	2718260
1789726939	104106	5384716	201	69282	14421	200929684	1582889812	88082	2666456	2718260
1789726969	104136	5388164	201	70008	14145	200954146	1583190007	88073	2669904	2718260
1789727000	104167	5387004	201	70336	15448	201030502	1583465661	88070	2668744	2718260
1789727030	104197	5387844	201	69409	15446	201083545	1583707136	88073	2669584	2718260
1789727061	104228	5410740	201	69531	14622	201132196	1584096775	88073	2692480	2718260
1789727091	104258	5412892	201	70302	14696	201183833	1584470144	88071	2702144	2710748
1789727122	104289	5380040	201	70679	15666	201236413	1584772954	88061	2669316	2710724
1789727152	104319	5380040	201	70434	16113	201260684	1584996576	88059	2669316	2710724
1789727183	104350	5386540	201	69298	15231	201336060	1585343637	88064	2675816	2710724
1789727214	104381	5379464	201	69036	16157	201410628	1585539664	88064	2668736	2710728
1789727244	104411	5379852	201	69145	14700	201465078	1585901985	88044	2669124	2710728
1789727275	104442	5388476	201	68524	14439	201513544	1586268257	88048	2677088	2711388
1789727306	104473	5384284	201	69233	15412	201588556	1586585018	88039	2673576	2710708
1789727336	104503	5384628	201	68645	15509	201636542	1586920296	88042	2674944	2709684
1789727366	104533	5389048	201	68691	15118	201708534	1587228413	88033	2678804	2710244
1789727397	104564	5378420	201	68561	15620	201760582	1587511300	88036	2668736	2709684
1789727428	104595	5388176	201	69293	16485	201809194	1587835025	88031	2677956	2710220
1789727458	104625	5380080	201	68963	16197	201856604	1588261621	88031	2670388	2709692
1789727489	104656	5379868	201	69375	17357	201933705	1588600174	88033	2670176	2709692
1789727519	104686	5395268	201	69730	17266	202011469	1588892486	88026	2685576	2709692
1789727549	104716	5377588	201	70896	17538	202089331	1589392035	88031	2667896	2709692
1789727580	104747	5375712	201	70451	17617	202141521	1589767952	88032	2666016	2709696
1789727610	104777	5375712	201	71267	17187	202190469	1590121021	88019	2666016	2709696
1789727641	104808	5379924	201	70193	16348	202267172	1590453624	88019	2670228	2709696
1789727671	104838	5381128	201	70945	16597	202321012	1590784480	88011	2671432	2709696
1789727702	104869	5389344	201	71420	16599	202373325	1591202639	88011	2679676	2709668
1789727732	104899	5384768	201	71222	16765	202422087	1591454391	88014	2675100	2709668
1789727763	104930	5386872	201	71305	16438	202474533	1591759421	88016	2677184	2709688
1789727793	104960	5375692	201	70421	14601	202554549	1592064622	88019	2666004	2709688
1789727824	104991	5389880	201	70445	15234	202604907	1592449413	88013	2679360	2710520
1789727854	105021	5378696	201	70536	15419	202653367	1592764717	88008	2669008	2709688
1789727885	105052	5383880	201	70223	16263	202701657	1593119647	88019	2673660	2710220
1789727915	105082	5374664	201	69229	15514	202754023	1593431627	88020	2664996	2709668
1789727945	105112	5374672	201	69330	16877	202855570	1593766629	88026	2665004	2709668
1789727976	105143	5376032	201	69523	15007	202903566	1594162793	88015	2666364	2709668
1789728006	105173	5374672	201	69726	15100	202976296	1594547859	87998	2665004	2709668
1789728037	105204	5374964	201	68998	15179	203033367	1594792125	88004	2663996	2710968
1789728067	105234	5372620	201	69307	16639	203082500	1595107745	87992	2662952	2709668
1789728098	105265	5373628	201	67620	15540	203131602	1595474067	87987	2663960	2709668
1789728128	105295	5375048	201	67921	15404	203232960	1595931675	87984	2665380	2709668
1789728159	105326	5376008	201	68111	14172	203282041	1596324786	87975	2666340	2709668
1789728189	105356	5381204	201	68386	14498	203337516	1596630924	87973	2671536	2709668
1789728220	105387	5378412	201	68114	15390	203385796	1596968997	88047	2668744	2709668
1789728250	105417	5372624	201	68089	15383	203464808	1597354084	88035	2662980	2709644
1789728281	105448	5394556	201	68722	15957	203493654	1597621538	88036	2684908	2709648
1789728311	105478	5392268	201	68716	14758	203590045	1598028310	88025	2682620	2709648
1789728342	105509	5376768	201	68246	14508	203651086	1598324251	88033	2665952	2710816
1789728372	105539	5386108	201	68179	16126	203724169	1598685312	88036	2676452	2709656
1789728403	105570	5374716	201	68310	16665	203804602	1599074742	88042	2665056	2709660
1789728433	105600	5375928	201	67250	16894	203852926	1599464887	88044	2665636	2710292
1789728464	105631	5375300	201	69084	16737	203901536	1599851815	88034	2665636	2709664
1789728494	105661	5385540	201	67853	15713	203958743	1600274189	88035	2675868	2709672
1789728525	105692	5386532	201	68270	16315	204056311	1600643147	88033	2676856	2709676
1789728555	105722	5384772	201	68260	17133	204115098	1600923670	88037	2675096	2709676
1789728586	105753	5376116	201	69303	17141	204164499	1601345052	88043	2666440	2709676
1789728616	105783	5376952	201	68375	15531	204241163	1601741677	88031	2667276	2709676
1789728647	105814	5407020	201	69558	15188	204291652	1602056509	88034	2697344	2709676
1789728677	105844	5386132	201	68661	15354	204340755	1602457372	88038	2676456	2709676
1789728708	105875	5384524	201	68849	15378	204421801	1602848324	88035	2674848	2709676
1789728738	105905	5376756	201	67832	14793	204446159	1603173471	88034	2667080	2709676
1789728768	105935	5394976	201	68711	15274	204549183	1603487742	88030	2685300	2709676
1789728799	105966	5396192	201	68473	15184	204603081	1603778110	88026	2686516	2709676
1789728829	105996	5402432	201	68762	15650	204651741	1604124128	88018	2692756	2709676
1789728860	106027	5376416	201	69009	14895	204735537	1604529525	88014	2666740	2709676
1789728891	106058	5419148	201	67573	14346	204808288	1604884816	88008	2708800	2710348
1789728921	106088	5391568	201	68508	14907	204862774	1605212014	87994	2681892	2709676
1789728952	106119	5375836	201	65679	14237	204914702	1605535757	88015	2666160	2709676
1789728982	106149	5390976	201	68309	15109	204963291	1605979814	87992	2681300	2709676
1789729012	106179	5380960	201	68553	15357	205042510	1606291044	87984	2671284	2709676
1789729043	106210	5388988	201	68860	15913	205091211	1606683708	87984	2679312	2709676
1789729074	106241	5379120	201	68941	15875	205167793	1607025293	87975	2669444	2709676
1789729104	106271	5378044	201	69152	17230	205221975	1607346854	87975	2668368	2709676
1789729135	106302	5375452	201	69413	16867	205295068	1607915490	87975	2665776	2709676
1789729165	106332	5395984	201	69449	16488	205348301	1608232644	87965	2686308	2709676
1789729196	106363	5374880	201	70285	17905	205397020	1608518972	87963	2665204	2709676
1789729227	106394	5374880	201	70170	17701	205495756	1608896497	87958	2665204	2709676
1789729257	106424	5380404	201	70835	18193	205551735	1609203985	87958	2670728	2709676
1789729287	106454	5377476	201	70427	18648	205600407	1609595456	87962	2667800	2709676
1789729318	106485	5374880	201	70076	18335	205683011	1609850536	87965	2665204	2709676
1789729349	106516	5376104	201	67808	16268	205731435	1610199643	87968	2666428	2709676
1789729379	106546	5378336	201	68457	17294	205785739	1610519589	87966	2668108	2710228
1789729410	106577	5381452	201	68630	15681	205838130	1610901201	87956	2671776	2709676
1789729440	106607	5379956	201	68805	15003	205910959	1611198374	87964	2670280	2709676
1789729471	106638	5380664	201	69205	14831	205968019	1611449408	87957	2670988	2709676
1789729501	106668	5375484	201	67916	14678	206016529	1611721036	87967	2665808	2709676
1789729532	106699	5381504	201	66957	14440	206093845	1612100923	87967	2666416	2715088
1789729562	106729	5376388	201	67716	14587	206121881	1612390789	87972	2666712	2709676
1789729592	106759	5378076	201	67346	15012	206194841	1612711463	87970	2668400	2709676
1789729623	106790	5394400	201	68467	15872	206275227	1613032661	87968	2684724	2709676
1789729653	106820	5376064	201	67843	17180	206324665	1613511970	87969	2666388	2709676
1789729684	106851	5376064	201	66808	17125	206400042	1613831550	87962	2666388	2709676
1789729714	106881	5374904	201	67274	15987	206427173	1614207522	87959	2665228	2709676
1789729745	106912	5374904	201	67423	16569	206524770	1614540814	87952	2665228	2709676
1789729775	106942	5375496	201	67585	16511	206583701	1614911339	87946	2665228	2710268
1789729806	106973	5375484	201	68247	16849	206632157	1615205180	87992	2665808	2709676
1789729836	107003	5376156	201	66948	15786	206739087	1615591266	87992	2665808	2710348
1789729867	107034	5382072	201	66415	14754	206763357	1615802160	87981	2672392	2709680
1789729897	107064	5385832	201	67656	15152	206812235	1616220691	87974	2676148	2709684
1789729928	107095	5375516	201	66590	15375	206892756	1616447599	87986	2665228	2710288
1789729958	107125	5389716	201	67567	15987	206941629	1616858547	87974	2680032	2709684
1789729989	107156	5393276	201	68917	16218	207017224	1617201788	87956	2683592	2709684
1789730019	107186	5376032	201	67715	15624	207092429	1617589044	87961	2666348	2709684
1789730050	107217	5374912	201	68191	14338	207141207	1617852246	87957	2665228	2709684
1789730080	107247	5379188	201	67351	14982	207201103	1618197409	87957	2669504	2709684
1789730111	107278	5380008	201	68107	15788	207250327	1618458606	87951	2670324	2709684
1789730141	107308	5384312	201	67885	16257	207353211	1618896980	87956	2674628	2709684
1789730172	107339	5383176	201	68677	16599	207402387	1619289232	87954	2672824	2710352
1789730202	107369	5378248	201	68877	16753	207451347	1619656060	87951	2668564	2709684
1789730233	107400	5378808	201	69590	15865	207529295	1620036071	87955	2668564	2710244
1789730263	107430	5378848	201	69210	16576	207602291	1620441749	87951	2668560	2710288
1789730294	107461	5377796	201	69479	16626	207661451	1620757755	87949	2667984	2709812
1789730324	107491	5380852	201	68025	15678	207733761	1621167344	87952	2671180	2709672
1789730355	107522	5386064	201	69514	16288	207815643	1621549445	87940	2673368	2712696
1789730385	107552	5398584	201	69278	16376	207864385	1621865392	88008	2688896	2709688
1789730416	107583	5378300	201	69039	16482	207913112	1622144129	88006	2668620	2709680
1789730446	107613	5378336	201	68255	16601	207969343	1622533521	88019	2668656	2709680
1789730477	107644	5378172	201	67937	16122	208018115	1622822558	88006	2667952	2710220
1789730507	107674	5389372	201	68104	16817	208066877	1623284798	88007	2679692	2709680
1789730538	107705	5378968	201	68909	17023	208123873	1623619166	87997	2669288	2709680
1789730568	107735	5376636	201	69346	16373	208221781	1624038942	87988	2666956	2709680
1789730598	107765	5377080	201	67661	15155	208279449	1624435014	87984	2667400	2709680
1789730629	107796	5382512	201	68354	15065	208377537	1624889763	87970	2669612	2712900
1789730659	107826	5398468	201	68455	15355	208433862	1625181481	87979	2688788	2709680
1789730690	107857	5378632	201	69157	16433	208482798	1625511195	87974	2666960	2711672
1789730720	107887	5383564	201	69514	16212	208531517	1625869342	87967	2673884	2709680
1789730751	107918	5407736	201	69264	16608	208591694	1626133846	87969	2698056	2709680
1789730781	107948	5377712	201	68949	17173	208640053	1626551659	87970	2668032	2709680
1789730812	107979	5376644	201	67978	17220	208721760	1626866611	87971	2666964	2709680
1789730842	108009	5376644	201	68271	17522	208797252	1627186977	87964	2666964	2709680
1789730873	108040	5376724	201	68042	17369	208821712	1627456457	87970	2666964	2709760
1789730904	108071	5380704	201	66144	16391	208898366	1627801671	87970	2670944	2709760
1789730934	108101	5377332	201	66455	15319	208946940	1628207242	87962	2666964	2710368
1789730965	108132	5389780	201	66584	15696	209052012	1628602938	87960	2680020	2709760
1789730995	108162	5389688	201	67706	14989	209052012	1628988818	87954	2679924	2709764
1789731026	108193	5376760	201	67925	15943	209149879	1629310057	87944	2666996	2709764
1789731056	108223	5376760	201	68050	16235	209209905	1629695322	87947	2666996	2709764
1789731087	108254	5374712	201	68524	16380	209258901	1630065042	87944	2666996	2707716
1789731118	108285	5374720	201	68143	16517	209363859	1630345647	87955	2667004	2707716
1789731148	108315	5375364	201	67978	16576	209412826	1630788865	87948	2667648	2707716
1789731179	108346	5374720	201	67609	17418	209461679	1631039302	87954	2667004	2707716
1789731209	108376	5372668	201	68045	17968	209519518	1631351394	87953	2667004	2705664
1789731240	108407	5373908	201	68110	17813	209591899	1631727417	87950	2668244	2705664
1789731271	108438	5378476	201	68142	17404	209675217	1632094140	87955	2667004	2711472
1789731301	108468	5378284	201	67105	16624	209724045	1632393699	87957	2668800	2709484
1789731332	108499	5387844	201	67753	17045	209801181	1632685433	87947	2678360	2709484
1789731362	108529	5387940	201	68052	15930	209830934	1632993958	88009	2678456	2709484
1789731393	108560	5389464	201	67638	15782	209904286	1633310708	87999	2676880	2712584
1789731423	108590	5378820	201	68371	16019	209982226	1633661095	87996	2669336	2709484
1789731453	108620	5377060	201	66613	15504	210030856	1634037547	88005	2667564	2709496
1789731484	108651	5382232	201	66667	15197	210108268	1634382852	88004	2672736	2709496
1789731514	108681	5382232	201	67799	15777	210160432	1634725798	87993	2670684	2711548
1789731545	108712	5379168	201	68361	16924	210209443	1635074161	87992	2667024	2712144
1789731575	108742	5378556	201	67331	16766	210290362	1635405779	87990	2667016	2711540
1789731606	108773	5381256	201	67200	17347	210339650	1635707459	87986	2669752	2711504
1789731636	108803	5380512	201	67471	18338	210417326	1636121504	87990	2671060	2709452
1789731667	108834	5381356	201	65641	16788	210444437	1636425314	87982	2671904	2709452
1789731697	108864	5384372	201	65456	17241	210542765	1636795722	87984	2670820	2713552
1789731728	108895	5384136	201	66324	15778	210599675	1637097949	87977	2670432	2713704
1789731758	108925	5387016	201	66051	16139	210672853	1637396884	87973	2673312	2713704
1789731789	108956	5391604	201	66127	15928	210755508	1637742004	87968	2677900	2713704
1789731819	108986	5402240	201	66540	16375	210779695	1638058511	87965	2688536	2713704
1789731850	109017	5390924	201	66028	15809	210852943	1638409942	87957	2676604	2714320
1789731880	109047	5395256	201	66695	16550	210908694	1638687830	87951	2680884	2714372
1789731911	109078	5390264	201	66572	16074	210981922	1639074017	87950	2676560	2713704
1789731941	109108	5383644	201	67842	17158	211035425	1639447085	87940	2669940	2713704
1789731972	109139	5384180	201	66283	16078	211111687	1639871066	87942	2670476	2713704
1789732002	109169	5383644	201	66918	15121	211190049	1640248351	87945	2669940	2713704
1789732032	109199	5390104	201	67651	16159	211242358	1640573154	87936	2675184	2714920
1789732063	109230	5393100	201	68246	16791	211291583	1640986745	87932	2677364	2715736
1789732093	109260	5384224	201	69295	17663	211342011	1641415400	87924	2669940	2714284
1789732124	109291	5383216	201	69420	17708	211419128	1641797769	87928	2668932	2714284
