ts	elapsed	proc_cpu_pct	main_cpu_pct	lag_max_ms	lag_p50_ms	dl_active	dl_slots	dl_transferring	scraper_queued	scraper_active_kb	gc_max_ms	gc_total_ms	frontier	pqueues	robots_cached	robots_inflight	dns_cached	crawled	discovered	dupe_skipped	rss_mb	requests	responses	exceptions
1789685510	62675	95.1	94.6	10604	2032	1652	5605	462	0	34919	3781	8665	3000566	40000	50000	913	200000	1747893	41962669	131782482	2382	5386477	4050006	2757337
1789685542	62708	91.9	91.5	7224	3116	4150	8767	813	0	2531	3976	9027	2999764	39390	49882	1217	200000	1748681	41984167	131857391	2381	5390407	4051264	2759871
1789685572	62738	95.0	94.4	7878	2139	3938	7316	911	0	8595	3471	8176	2999559	39186	50000	1311	200000	1749350	42001393	131939531	2381	5392922	4053193	2760416
1789685597	62763	95.7	95.2	7530	4468	3338	8517	471	0	10808	3598	4877	3000188	39635	50000	1468	200000	1750189	42019365	132026724	2381	5394691	4054836	2761692
1789685625	62791	95.8	93.7	6680	2745	2954	6244	1199	0	12189	3964	8947	3000101	39525	50000	1162	200000	1750728	42034632	132071432	2381	5396842	4056625	2763031
1789685657	62823	94.5	93.9	6629	3479	3468	8189	1432	0	39959	3733	8604	3000135	39629	49696	1491	200000	1751537	42049947	132156517	2381	5399456	4058764	2764077
1789685697	62863	95.4	95.1	5833	3634	1810	6477	543	0	97104	3578	12216	3000163	40000	50000	1009	200000	1752629	42074706	132246979	2388	5401926	4061736	2765415
1789685721	62887	94.3	93.9	18434	2252	2161	7988	813	0	64091	3627	4674	3000139	39966	49999	1001	200000	1753235	42091839	132302375	2388	5403919	4062744	2766621
1789685754	62920	93.4	92.9	8272	1640	2291	6681	811	0	65138	3777	8600	3000150	39838	50000	1093	200000	1754078	42099820	132423351	2388	5406329	4064309	2768400
1789685779	62945	93.9	93.2	5152	4694	2670	8353	1176	0	28533	3752	8258	3000487	39811	49997	1206	200000	1754664	42107060	132492568	2388	5408333	4065223	2770185
1789685811	62976	93.2	92.8	6852	2984	2974	7406	917	0	35721	4030	9005	3000071	39838	49999	1087	200000	1755356	42116292	132580706	2388	5411130	4066532	2772452
1789685838	63004	94.0	93.6	8225	3065	2938	9152	1144	0	26429	3483	4905	3000132	39944	50000	967	200000	1756151	42129167	132674638	2388	5413535	4068120	2773979
1789685867	63033	94.0	93.3	6998	5280	3254	7488	1835	0	44140	3321	7848	2999289	39348	50000	1222	200000	1756985	42138660	132780554	2391	5415930	4069720	2775198
1789685896	63062	93.0	92.4	9104	5571	3449	9285	1927	0	40537	3515	8076	2999355	39154	49841	1466	200000	1757690	42152321	132860242	2391	5418389	4071519	2776458
1789685929	63094	94.2	93.6	9049	2197	3227	7730	1412	0	58660	3665	8876	3000219	39572	49917	1384	200000	1758427	42167662	132937507	2391	5420843	4073102	2778822
1789685956	63122	96.2	94.5	10105	3273	2144	9071	459	0	47542	4037	9464	3000075	39483	49984	996	200000	1759103	42178590	133023412	2391	5422640	4074526	2780949
1789685989	63155	94.4	93.9	9298	2161	1522	7440	269	0	71063	3557	8355	3000210	39314	50000	893	200000	1760002	42194498	133128277	2391	5424967	4076751	2782443
1789686019	63185	93.2	92.7	7192	4225	1699	9050	294	0	55574	3359	8073	3000535	39265	50000	991	200000	1760739	42214042	133183124	2391	5427208	4078562	2783282
1789686049	63215	96.0	95.3	7862	2286	1618	6136	248	0	42107	3612	8481	3000570	39234	50000	907	200000	1761582	42230653	133272690	2391	5429655	4080394	2784519
1789686080	63246	94.8	92.4	7008	4079	980	7662	200	0	15263	4095	9224	3001179	39736	50000	491	200000	1762436	42249460	133341110	2391	5432169	4082167	2786056
1789686113	63279	93.9	93.3	13292	3803	1786	6116	200	0	39848	3915	8778	3000681	39700	50000	926	200000	1763462	42275770	133415883	2401	5434685	4084022	2787193
1789686138	63303	95.9	95.3	5575	3324	1423	7724	339	0	23058	3861	5155	3000474	39547	50000	515	200000	1764154	42289909	133490812	2400	5437218	4085823	2788438
1789686170	63336	97.0	96.0	10076	3697	3257	6914	1991	0	2206	3658	11977	3000216	39094	50000	1054	200000	1764800	42303964	133554513	2392	5441026	4087859	2789478
1789686197	63363	96.4	96.3	11806	2465	3655	8750	797	0	5413	3613	4807	3000016	39290	49958	1299	200000	1765677	42326997	133634993	2392	5443580	4089862	2790355
1789686226	63392	95.2	94.1	7189	3643	3545	6819	2005	0	663	3616	8531	3000212	39269	50000	1358	200000	1766352	42350977	133697932	2392	5445744	4091749	2791301
1789686256	63422	95.9	95.3	5883	3419	3268	8426	1856	0	21959	3506	8125	3000099	39140	49942	1144	200000	1767016	42380343	133761802	2392	5448235	4093857	2792217
1789686287	63452	94.9	94.4	7517	2818	3544	7442	1976	0	8042	3523	8275	2999516	39465	49806	1107	200000	1767889	42407177	133832047	2392	5450599	4095584	2793798
1789686318	63484	89.7	89.1	6655	4557	3293	9297	1931	0	10820	3623	8291	2998720	39201	49890	1250	200000	1768671	42425686	133905467	2392	5452800	4096775	2795688
1789686349	63515	94.6	93.4	9370	2814	3040	7381	1653	0	36718	3689	8534	2999037	39499	49784	1196	200000	1769373	42433447	133986979	2392	5455138	4098892	2796891
1789686376	63541	93.6	93.2	9424	4005	3077	9034	1793	0	8835	3338	4410	2998993	39884	49864	922	200000	1770145	42454649	134065397	2393	5457447	4100369	2798142
1789686407	63573	94.5	94.4	9405	5315	3955	7358	729	0	12072	3502	8165	2998572	39229	49806	1429	200000	1771145	42468728	134182497	2391	5459963	4102126	2799060
1789686436	63602	94.9	93.9	5812	3704	3205	9270	1175	0	36948	3521	8449	2999176	39089	49916	1188	200000	1771770	42477307	134263544	2391	5462388	4103931	2801424
1789686468	63634	94.9	93.7	5844	3726	2764	7967	1139	0	53938	3652	8436	3000080	39158	49989	1268	200000	1772632	42492713	134362293	2391	5464616	4105587	2803388
1789686500	63665	95.0	94.6	7533	3856	1865	9522	632	0	50265	3753	8593	3000181	39040	50000	830	200000	1773484	42505503	134480245	2391	5466821	4107483	2805091
1789686530	63696	93.8	93.1	6281	3634	2307	7047	580	0	23509	3276	7791	3000489	39076	50000	1192	200000	1774340	42518439	134582972	2391	5469147	4108989	2806742
1789686561	63727	94.2	93.8	5855	3949	3870	8715	716	0	13754	3440	11147	2999857	38432	49992	1600	200000	1774964	42530848	134650454	2391	5471574	4110479	2808543
1789686586	63752	94.0	92.6	6787	1584	2824	7086	735	0	34561	3543	5105	3000143	38975	49997	1048	200000	1775483	42542860	134712387	2391	5474889	4112706	2810134
1789686620	63786	95.1	94.7	6816	4719	2847	8665	817	0	23057	3359	11322	3000163	39557	49976	1104	200000	1776378	42560867	134792660	2391	5477081	4114321	2811327
1789686652	63818	94.9	94.3	9877	3236	1686	6728	446	0	36418	3558	8485	3000224	39284	50000	738	200000	1777234	42578675	134883497	2391	5479273	4116137	2813291
1789686677	63843	92.0	90.4	5570	3292	2159	8755	132	0	47494	3633	5005	3000235	38690	50000	1251	200000	1777866	42589111	134947474	2411	5481787	4118379	2814347
1789686708	63874	94.6	94.1	7466	2881	1691	6632	102	0	49838	3436	8241	3000899	39180	50000	851	200000	1778705	42616047	135008814	2411	5484199	4120326	2815142
1789686740	63906	93.5	92.9	5660	4422	1466	8405	331	0	28342	3408	7977	3001048	39377	50000	533	200000	1779651	42636458	135089502	2411	5487153	4122461	2816472
1789686770	63936	94.3	93.9	8944	5563	1138	5730	214	0	39867	3397	8081	3001304	40000	50000	418	200000	1780525	42662922	135151876	2411	5489211	4124292	2817511
1789686799	63965	94.0	93.4	7076	2828	2433	7734	239	0	45105	3354	7872	3000691	40000	50000	970	200000	1781219	42679148	135226939	2411	5491641	4125741	2819212
1789686830	63996	92.7	92.0	6172	4111	3523	6840	556	0	19860	3537	8347	3000132	39432	49980	1256	200000	1782021	42695611	135304123	2411	5494855	4127505	2820846
1789686859	64024	91.0	90.4	7032	3791	4011	8274	487	0	18320	3418	8006	2999853	39392	49953	1412	200000	1782785	42712424	135375738	2411	5496926	4129194	2821879
1789686887	64053	94.1	93.4	7594	3108	3924	6825	1187	0	10042	3375	7992	2999530	39258	50000	1313	200000	1783479	42728001	135446847	2411	5500331	4131023	2822998
1789686916	64082	97.2	96.8	9945	3896	1173	6837	692	0	5367	3657	8075	3000596	40000	50000	193	200000	1784350	42748681	135512104	2411	5501156	4133051	2823806
1789686949	64115	92.7	92.2	5130	4604	4142	7473	726	0	1574	3390	8333	2999110	39470	49786	1245	200000	1785078	42772644	135584043	2411	5505052	4134523	2826007
1789686980	64145	96.4	96.0	6123	3223	3761	8103	938	0	2333	3435	7934	2998928	39443	49932	1215	200000	1785762	42782927	135673604	2411	5506548	4136528	2826726
1789687009	64175	96.4	95.7	7499	6236	3154	7165	1890	0	10470	3895	8912	3000144	39924	50000	919	200000	1786603	42801523	135748048	2411	5509376	4138004	2828245
1789687037	64203	97.3	95.4	8672	1626	3385	8988	1784	0	17530	4070	9354	2998860	39526	49981	1272	200000	1787218	42811037	135821751	2411	5511852	4139745	2829644
1789687069	64234	96.2	95.6	6893	3138	2208	7314	658	0	68000	3933	9227	3000364	39959	50000	1115	200000	1787983	42822847	135900089	2411	5513976	4142008	2831634
1789687100	64266	96.7	96.4	6761	3809	2075	8867	730	0	51521	3585	8339	3000010	40000	49884	943	200000	1788956	42837791	136007627	2411	5516141	4143740	2832958
1789687132	64297	94.8	94.5	7611	2082	1746	7211	164	0	66473	3583	8386	3000082	39834	49985	1096	200000	1789843	42847829	136132594	2411	5518329	4145601	2834625
1789687164	64329	97.1	96.5	9638	4532	1877	8830	202	0	48532	3473	8599	3000278	39430	50000	1129	200000	1790833	42858994	136242960	2410	5520890	4147671	2835431
1789687193	64358	94.5	93.6	5349	4056	1596	5873	172	0	44992	3674	8709	3000815	39690	50000	965	200000	1791554	42873391	136314555	2410	5523169	4149559	2836438
1789687222	64388	90.4	89.8	7296	4333	1374	7269	285	0	61322	3353	7890	3000964	39922	50000	750	200000	1792299	42892612	136379563	2410	5525711	4151621	2837229
1789687246	64412	93.5	92.5	6500	2902	1886	5942	353	0	11452	3482	4895	3000404	39658	49994	1045	200000	1792989	42908747	136447182	2409	5528530	4152923	2839143
1789687278	64444	91.1	90.5	10152	2556	3783	7989	373	0	17061	3865	8794	2999746	39418	49966	1432	200000	1793683	42922168	136524308	2409	5531085	4154523	2840788
1789687310	64476	94.3	92.8	6157	3796	4270	7775	2377	0	4407	3841	12266	2999540	39237	49989	1594	200000	1794340	42933387	136593528	2409	5534615	4156338	2842099
1789687335	64501	96.0	95.4	6424	4872	2660	8879	1327	0	7219	3581	4991	3000142	38819	50000	1046	200000	1795055	42947395	136664766	2410	5536380	4157962	2844040
1789687369	64535	94.4	93.8	6231	2435	1626	7082	119	0	54493	3729	8863	3000642	39111	50000	1035	200000	1796012	42972784	136730135	2409	5538972	4161187	2845254
1789687399	64565	95.3	93.4	9501	2971	1746	8703	62	0	56741	3857	9173	3000895	39062	50000	976	200000	1796786	42994811	136788338	2411	5541516	4163277	2846102
1789687435	64601	95.1	94.8	10189	5173	1347	6485	282	0	69817	3620	11878	3000762	40000	50000	687	200000	1797757	43015740	136877487	2409	5543923	4165279	2847176
1789687459	64625	93.0	92.4	5933	4967	1718	8169	148	0	36028	3404	4927	3000488	39700	50000	1079	200000	1798367	43027272	136949077	2409	5546292	4167176	2848170
1789687489	64654	94.3	93.9	10248	3325	1772	5572	143	0	36668	3491	8200	3000666	39692	50000	931	200000	1799314	43050320	137022944	2409	5548594	4169179	2848901
1789687517	64682	91.3	90.4	7108	3154	3320	7913	2005	0	7017	3730	8789	3000088	39635	50000	1006	200000	1799899	43062687	137077013	2409	5552726	4171181	2849797
1789687546	64712	95.1	94.7	8280	2055	3005	6489	1331	0	22750	3515	8391	3000115	39970	50000	981	200000	1800617	43087526	137135036	2409	5554916	4173325	2850956
1789687576	64742	93.4	92.3	5952	2387	2568	8228	991	0	24617	4526	10436	2999806	39847	50000	1046	200000	1801231	43095462	137201357	2409	5557240	4174961	2852857
1789687607	64773	93.7	93.1	8643	3081	2933	7396	1123	0	16365	3691	8571	3000088	39846	50000	863	200000	1801914	43111311	137272286	2409	5559679	4176649	2854891
1789687641	64807	94.8	94.3	7623	2769	1664	9023	232	0	68385	3669	8670	3000225	39647	50000	948	200000	1802854	43123407	137393505	2409	5561967	4179013	2856201
1789687673	64839	94.5	94.1	8838	5490	1394	6355	218	0	78990	3609	8380	3000357	40000	50000	777	200000	1803744	43141538	137489426	2409	5564341	4180989	2857117
1789687702	64868	94.2	93.8	8664	2558	1862	7942	182	0	81115	3468	8235	3000020	40000	50000	1050	200000	1804410	43153383	137572737	2409	5566396	4182663	2858157
1789687733	64898	92.2	91.8	6293	5073	2616	5889	621	0	75090	3512	8374	3000176	39753	50000	1222	200000	1805199	43162196	137668961	2409	5568870	4184419	2858814
1789687757	64923	92.7	92.3	6568	5859	3209	7563	1573	0	45817	3289	4476	2999872	39633	49759	1262	200000	1806076	43175870	137764414	2409	5571295	4185577	2859879
1789687786	64952	92.6	92.5	6646	4616	3127	6304	1051	0	44235	3441	8002	2999191	40000	49975	1061	200000	1806791	43189590	137843353	2409	5573810	4187226	2861651
1789687817	64983	93.4	92.9	7086	5718	2885	7837	1641	0	9729	3745	8437	2999162	39412	50000	807	200000	1807734	43204189	137958268	2409	5575720	4188332	2863326
1789687846	65012	92.7	92.2	6509	3129	2865	7627	1094	0	3133	3506	8410	2999762	38838	50000	1141	200000	1808490	43211442	138058090	2409	5577842	4189505	2865029
1789687875	65041	93.6	91.4	8156	3459	2711	9306	734	0	24393	4149	9254	3000218	38471	50000	1159	200000	1809020	43223096	138122688	2409	5580136	4191249	2867078
1789687910	65075	97.2	96.7	7392	2706	1493	6985	296	0	56383	3768	8831	3000513	38754	50000	818	200000	1809958	43242715	138221476	2412	5582692	4193801	2868542
1789687936	65102	97.0	96.4	10343	2792	2188	8578	73	0	43286	3502	8124	3000774	39030	50000	1005	200000	1810663	43259758	138286713	2410	5584863	4195204	2869223
1789687969	65134	95.9	95.2	6776	4326	1964	7060	841	0	20333	3623	8562	3000803	39634	50000	733	200000	1811565	43273658	138389616	2409	5587941	4197065	2871557
1789687998	65164	96.5	96.3	5362	3510	4174	9788	673	0	13186	3233	7985	3000020	38811	50000	1775	200000	1812354	43293323	138458413	2411	5591668	4199153	2872505
1789688026	65192	96.9	94.7	6723	2251	3269	7126	761	0	35543	3712	8859	2999813	38594	50000	1457	200000	1812905	43305028	138516293	2409	5593620	4201572	2874120
1789688062	65227	97.8	97.2	9260	4223	1994	9068	742	0	28094	3610	12473	3000384	39715	50000	835	200000	1813881	43332926	138583219	2409	5596441	4203940	2875768
1789688090	65256	91.6	89.6	7951	3018	3395	7609	1901	0	19504	3934	9138	3000256	39665	50000	1150	200000	1814333	43342205	138639050	2409	5600119	4205760	2877005
1789688119	65285	87.6	85.3	7674	4322	3894	9876	1853	0	10199	3904	9248	3000226	39309	50000	1370	200000	1814930	43360570	138680601	2409	5602746	4206910	2879082
1789688152	65318	95.0	94.5	8229	1931	1798	7337	403	0	55627	3987	9322	3000379	39585	50000	872	200000	1815715	43382285	138752234	2409	5604876	4209467	2881403
1789688182	65348	92.7	92.2	7413	2307	1876	9133	386	0	52603	3593	8484	3000740	40000	50000	1122	200000	1816573	43401287	138817055	2409	5607417	4211633	2882338
1789688214	65380	96.0	94.4	6342	5129	1233	6283	153	0	60450	4002	8670	3000281	40000	50000	654	200000	1817482	43420478	138897233	2409	5609469	4213222	2883528
1789688239	65405	93.0	92.2	8801	4054	1644	8056	51	0	60491	3554	4729	3000145	39736	50000	924	200000	1818175	43429824	138978395	2409	5611776	4215142	2884385
1789688271	65437	95.3	94.9	8782	4861	1410	5721	255	0	71880	3369	7915	3000547	40000	50000	808	200000	1819099	43449717	139070681	2409	5614166	4217163	2885401
1789688299	65465	93.7	93.2	8564	2821	1472	7355	265	0	98025	3450	7728	3000125	40000	50000	855	200000	1819801	43464489	139143312	2409	5616385	4219135	2886272
1789688330	65495	93.2	92.8	11148	2768	2829	6102	875	0	30717	3471	7824	2999924	40000	49998	1089	200000	1820615	43478642	139240026	2409	5618731	4220007	2887246
1789688358	65524	91.7	91.1	6950	3900	2773	8329	1110	0	25548	3613	8194	2999929	39669	49977	1048	200000	1821371	43490866	139321879	2409	5621290	4221220	2889746
1789688388	65553	93.4	93.0	8001	3055	2246	6819	695	0	38192	3297	7878	3000154	39724	50000	856	200000	1822202	43499523	139425550	2409	5623457	4222910	2891733
1789688421	65586	94.3	93.9	10090	3779	2022	8656	441	0	33407	3410	8219	3000200	40000	50000	970	200000	1823108	43510878	139547040	2409	5625705	4224603	2893576
1789688454	65620	95.7	95.5	8603	2589	1020	6579	228	0	69611	3247	7779	3000226	40000	50000	429	200000	1824304	43526405	139677253	2410	5628082	4226632	2894631
1789688481	65646	91.7	90.8	9013	3336	2172	8699	78	0	53219	3247	7374	3000268	39172	50000	1278	200000	1824808	43533542	139749529	2410	5630581	4228666	2895248
1789688513	65678	94.9	94.6	12708	3867	1584	6249	537	0	80837	3508	8061	3000617	39485	50000	840	200000	1825744	43555985	139835234	2410	5633020	4230557	2896404
1789688540	65706	91.5	90.9	7773	4238	2068	8035	508	0	56929	3416	7740	3000459	39316	50000	1157	200000	1826391	43569989	139913081	2409	5635241	4232193	2897717
1789688572	65738	94.6	94.3	6090	4234	1466	6003	501	0	50597	3455	8068	3000476	40000	50000	520	200000	1827374	43588610	140009170	2409	5637611	4234028	2899000
1789688601	65766	93.0	92.2	7831	2854	1718	7893	165	0	35059	3298	7793	3000404	39337	50000	1098	200000	1828102	43603582	140090537	2409	5640081	4235987	2900334
1789688628	65794	93.9	92.1	6445	3828	1063	5838	262	0	20851	3503	8451	3000448	39241	50000	455	200000	1828993	43619238	140148232	2409	5642590	4237741	2901606
1789688659	65824	92.4	91.7	5466	4071	3622	8867	1268	0	1308	3465	8068	3000145	38539	50000	1088	200000	1829649	43636972	140215967	2409	5646654	4239742	2902742
1789688689	65854	92.3	91.4	10305	2409	3771	7253	2244	0	2059	3461	8280	3000479	39011	50000	1264	200000	1830453	43661171	140265986	2409	5649085	4241813	2903627
1789688718	65884	94.3	94.3	8074	4400	4132	8948	576	0	16585	3399	7927	3000249	39088	49867	1634	200000	1831257	43680693	140346532	2409	5651663	4244026	2904296
1789688746	65912	93.8	92.6	8965	2415	3494	7597	1144	0	8501	3642	8593	2999573	39177	49964	1346	200000	1831828	43699711	140398065	2409	5653951	4245298	2907214
1789688777	65943	96.0	95.3	6078	2972	1919	8873	547	0	55786	3479	8634	3000302	39266	50000	955	200000	1832695	43715483	140484169	2413	5655917	4247802	2908736
1789688808	65974	96.4	96.0	6118	2974	1657	7281	152	0	79866	3416	7829	3000470	39528	50000	801	200000	1833546	43737762	140557040	2413	5658507	4250034	2909461
1789688838	66004	95.3	94.8	7295	4780	2791	9127	1030	0	24704	3490	7542	3000264	39546	49910	1281	200000	1834368	43755890	140629911	2413	5660754	4251326	2910633
1789688868	66034	96.8	96.2	8054	2492	1912	6929	600	0	50537	3355	7981	3000273	39517	50000	983	200000	1835247	43765058	140741137	2413	5663263	4252970	2913035
1789688898	66063	94.6	94.3	10417	5433	1408	8338	111	0	37337	3599	7849	3000586	40000	50000	706	200000	1836138	43781536	140836016	2413	5665254	4254553	2914510
1789688929	66095	95.1	94.8	10952	3333	1153	6913	438	0	15647	3362	7651	3000289	40000	50000	358	200000	1836996	43792473	140960591	2413	5667795	4256284	2915796
1789688960	66126	96.2	95.3	10082	5277	1416	8573	195	0	43317	3484	8003	3000264	40000	50000	487	200000	1837953	43809179	141067129	2413	5670064	4258200	2916876
1789688991	66157	95.0	94.0	10134	5053	1515	5870	182	0	51888	3601	8193	3000223	40000	50000	870	200000	1838785	43821247	141159850	2413	5672195	4260195	2917694
1789689025	66191	87.7	87.5	11991	5262	1434	7499	233	0	43863	3289	7751	3000070	40000	50000	847	200000	1839717	43836318	141276252	2413	5674654	4262218	2918740
1789689055	66221	93.0	92.1	5567	3790	1752	5587	89	0	78854	3391	7907	3000285	40000	50000	1067	200000	1840466	43852431	141366247	2413	5676889	4264069	2919418
1789689082	66248	91.4	90.5	9866	3195	2024	7337	133	0	62172	3530	4859	3000345	39941	50000	1265	200000	1841225	43864848	141458662	2413	5679341	4266040	2920555
1789689109	66275	94.3	94.0	7419	4860	1744	5786	217	0	87613	3424	7770	3000256	39826	50000	973	200000	1841903	43878661	141534202	2413	5681539	4267766	2921699
1789689139	66305	91.5	91.1	7202	4721	1810	7479	393	0	93663	3348	7637	3000140	39832	50000	964	200000	1842736	43892714	141621137	2413	5683888	4269534	2922562
1789689170	66335	91.2	90.8	10233	4792	2480	6392	186	0	58910	3738	8179	3000281	39547	49984	1384	200000	1843394	43908529	141699985	2413	5686255	4271170	2924179
1789689202	66368	95.5	95.0	6378	5347	1735	7770	369	0	73316	3724	8242	3000464	39617	50000	1032	200000	1844491	43925937	141813570	2413	5688634	4273322	2925031
1789689229	66394	93.1	92.4	7665	3709	1936	5789	357	0	41565	3506	7729	3000302	39608	50000	1055	200000	1845101	43938762	141872658	2413	5690769	4275009	2926046
1789689261	66427	93.3	91.1	10815	3009	1394	7333	431	0	40715	3725	8918	3000617	39710	50000	526	200000	1846193	43957493	141952364	2413	5693449	4276855	2927166
1789689291	66457	94.5	93.1	5680	5160	1053	5677	224	0	23876	3658	8311	3000946	40000	50000	434	200000	1846995	43975863	142040807	2413	5695854	4278543	2928744
1789689323	66488	89.7	88.9	9123	2366	3894	7809	724	0	15847	3430	8261	3000207	38769	49986	1523	200000	1847625	43989944	142113547	2413	5698899	4280431	2930058
1789689347	66512	93.5	92.8	7668	3794	3955	7095	844	0	6274	3490	4749	3000068	38489	50000	1545	200000	1848258	44009964	142159283	2413	5702244	4282282	2931012
1789689376	66542	94.7	93.6	7133	2540	3092	8297	1226	0	26242	3480	8302	3000636	39111	50000	1180	200000	1848810	44029289	142214439	2413	5704360	4284603	2932260
1789689410	66576	94.9	94.4	8419	4647	2783	6599	392	0	65716	3445	11486	3000876	39857	50000	1354	200000	1849517	44059325	142265473	2413	5706805	4287088	2933078
1789689442	66607	95.1	94.7	7839	4319	2424	8079	372	0	63383	3664	8371	3000199	39585	50000	1223	200000	1850302	44077523	142341402	2413	5709099	4289200	2934081
1789689468	66634	94.3	93.7	7986	3827	2741	5796	894	0	70419	3273	4574	3000380	39689	50000	1178	200000	1851115	44100833	142406294	2413	5711555	4290995	2934691
1789689496	66662	93.1	92.6	10344	4238	3391	7529	1835	0	39379	3586	8139	2999601	39344	49951	1357	200000	1851921	44116972	142485984	2413	5714068	4292522	2935562
1789689526	66692	93.2	92.8	6586	5572	3084	7208	1444	0	11661	3639	8655	3000045	39997	49933	1178	200000	1852673	44134090	142553979	2413	5716177	4293561	2937970
1789689557	66722	95.6	95.1	5997	3174	2493	8625	870	0	57612	3603	8519	3000104	39866	50000	1106	200000	1853449	44143622	142646996	2413	5718534	4296030	2939006
1789689586	66752	94.5	92.7	7253	4846	3737	7592	1789	0	16832	3892	8508	3000279	39404	50000	1472	200000	1854151	44164713	142718386	2413	5721031	4297308	2939887
1789689619	66785	93.6	93.3	9608	2086	1918	9048	394	0	90615	3679	8869	3000066	39435	49995	988	200000	1854838	44186715	142799338	2413	5723301	4300369	2941447
1789689651	66817	94.4	94.1	13142	2852	2494	6538	479	0	60392	3914	9263	3000099	40000	50000	1113	200000	1855842	44206189	142885952	2413	5725719	4301802	2942405
1789689681	66847	95.3	94.9	8905	2417	2144	7906	434	0	51312	3715	8835	3000090	39900	50000	999	200000	1856680	44217517	142976560	2413	5727844	4303686	2943524
1789689710	66876	93.8	93.5	7702	4561	2949	6136	1221	0	36727	3428	4821	3000087	39929	49939	971	200000	1857688	44236126	143084998	2413	5730353	4304983	2944334
1789689737	66903	93.1	93.0	9632	5610	3652	8066	1014	0	833	3536	7819	2998276	39485	49861	1041	200000	1858460	44247300	143189730	2413	5732755	4306066	2945449
1789689770	66936	91.8	91.5	10074	4079	3878	6380	552	0	6387	3467	7879	2998490	39354	49880	1198	200000	1859464	44262157	143306857	2413	5734275	4308103	2946255
1789689799	66965	95.0	94.7	8056	4982	1043	7385	503	0	19298	3809	5013	3000448	40000	50000	332	200000	1860454	44279474	143421546	2413	5735930	4310043	2947314
1789689831	66997	94.3	94.0	6911	3788	1511	5994	309	0	49717	3807	8473	3000530	40000	50000	531	200000	1861250	44294039	143520452	2413	5738445	4312019	2948416
1789689859	67025	95.5	95.1	5247	3005	1627	7618	81	0	62968	3561	8320	3000484	39991	50000	800	200000	1861878	44304422	143593174	2413	5740396	4313840	2949093
1789689889	67055	95.5	94.7	8307	5928	1989	5967	285	0	31792	3850	8737	3000317	39334	50000	1193	200000	1862682	44316609	143687497	2413	5742945	4315893	2950488
1789689923	67089	93.2	92.9	8160	5014	1589	7181	538	0	43661	3624	8653	3000905	39767	50000	583	200000	1863686	44343048	143765253	2413	5745441	4317714	2951303
1789689948	67113	91.3	90.6	7134	2040	3368	6484	1343	0	3087	3919	5346	2999969	39579	50000	972	200000	1864229	44352423	143830590	2414	5749193	4319530	2952681
1789689978	67143	93.6	93.2	11276	3336	4159	7039	415	0	7977	4080	9086	2999051	38997	49982	1654	200000	1865062	44370400	143916729	2413	5750342	4321342	2953567
1789690006	67172	92.5	91.3	5460	2762	3365	6612	1170	0	10351	3967	9192	2999608	39038	49992	1317	200000	1865623	44379552	143977593	2413	5753407	4323203	2955523
1789690036	67202	93.7	93.1	8419	3612	3141	8797	654	0	33682	3850	9146	3000111	39036	49996	1322	200000	1866303	44392948	144047685	2413	5756266	4325238	2956924
1789690070	67236	95.2	94.2	8217	2031	2451	7122	929	0	29188	4144	9399	3000318	38949	50000	1158	200000	1867091	44424202	144114480	2413	5758335	4326718	2958817
1789690099	67265	92.4	91.6	6515	2267	3028	9493	604	0	23116	3937	9179	2999856	38515	49964	1172	200000	1867734	44438196	144182964	2413	5761318	4328499	2960931
1789690130	67296	94.0	93.2	7403	3074	3395	7912	1565	0	5811	3833	8816	2999960	38293	50000	1445	200000	1868524	44457154	144255435	2413	5764245	4329948	2963087
1789690159	67325	94.9	94.5	9807	1735	2841	9417	1317	0	40651	3864	8777	3000056	38613	49958	1241	200000	1869187	44472431	144318705	2413	5766798	4332218	2964105
1789690186	67352	94.3	93.9	7439	4520	3140	7199	1659	0	6745	3502	4636	3000234	38833	50000	1070	200000	1869983	44496141	144384663	2413	5769104	4333673	2965221
1789690217	67382	94.3	93.8	8552	2512	3490	8848	1817	0	24083	3545	8330	3000152	38959	49952	1408	200000	1870895	44511095	144480306	2413	5771547	4335783	2965896
1789690246	67411	94.5	94.2	6513	5747	2771	6973	1392	0	43512	3643	8350	2999915	39504	49954	1004	200000	1871603	44524175	144565447	2413	5773931	4338104	2966863
1789690276	67442	92.5	91.8	9055	4556	3705	9077	2108	0	11376	3828	8610	2999103	39036	49865	1526	200000	1872444	44549283	144646754	2413	5776298	4339097	2968624
1789690312	67478	95.5	95.3	8821	1549	1549	7216	311	0	112642	3626	8672	3000170	39462	50000	682	200000	1873216	44561309	144756843	2417	5778846	4342994	2969292
1789690337	67503	91.6	91.5	14920	6709	3827	9359	1104	0	463	3554	4544	2998613	39468	49889	1120	200000	1874518	44591658	144851847	2430	5781351	4343235	2969976
1789690365	67531	97.3	96.2	9187	4758	1068	5790	582	0	2059	4009	8754	3000371	40000	50000	235	200000	1875308	44600301	144948015	2431	5782018	4344997	2971133
1789690399	67565	94.4	94.2	8758	4988	796	7515	329	0	14023	3740	8734	3000208	40000	50000	62	200000	1876354	44614093	145079797	2429	5784161	4346740	2972281
1789690427	67593	92.9	92.6	7228	2850	1062	6203	351	0	17328	3967	5179	3000300	40000	50000	35	200000	1877190	44625847	145189231	2429	5786519	4348104	2973951
