ts	elapsed	rss_kb	threads	fds	tcp_est	crawled_bytes	discovered_bytes	disk_free_mb	rss_kb_0	rss_kb_1
1789804866	21192	3983416	201	64656	16775	308753313	2200927896	83757	1979216	2004200
1789804896	21222	3983440	201	65047	16933	308809261	2201364287	83758	1979240	2004200
1789804927	21253	3983440	201	65847	17115	308887734	2201840821	83817	1979240	2004200
1789804957	21283	3983440	201	66166	17898	308965944	2202263029	83820	1979240	2004200
1789804988	21314	3986132	201	64917	16384	309020117	2202769171	83821	1979240	2006892
1789805018	21344	3992004	201	65087	17022	309092812	2203221032	83810	1979240	2012764
1789805049	21375	3983792	201	64620	17251	309149829	2203642723	83808	1979240	2004552
1789805079	21405	3983440	201	64484	17641	309223286	2204115165	83803	1979240	2004200
1789805109	21435	3986004	201	65060	15301	309329974	2204581740	83795	1981804	2004200
1789805140	21466	3987648	201	65403	16554	309379082	2204896993	83784	1979668	2007980
1789805170	21496	3983440	201	65267	16935	309462964	2205379142	83777	1979240	2004200
1789805201	21527	3987080	201	66536	17400	309512019	2205756488	83766	1979240	2007840
1789805231	21557	3983440	201	65178	17573	309589396	2206322600	83766	1979240	2004200
1789805261	21587	3983440	201	64830	17280	309669707	2206799053	83758	1979240	2004200
1789805292	21618	3996460	201	66160	16127	309749676	2207373376	83746	1988576	2007884
1789805322	21648	3983440	201	66517	16493	309804129	2207795276	83744	1979240	2004200
1789805353	21679	3989392	201	65014	16587	309877054	2208259597	83751	1979240	2010152
1789805383	21709	3987608	201	65985	17387	309938323	2208689675	83740	1979240	2008368
1789805413	21739	3983440	201	66874	17323	310011715	2209214611	83729	1979240	2004200
1789805444	21770	3983440	201	66059	17552	310094631	2209583134	83741	1979240	2004200
1789805474	21800	3983440	201	65283	17028	310143172	2210072134	83747	1979240	2004200
1789805504	21830	3983440	201	66345	16933	310247449	2210513804	83737	1979240	2004200
1789805535	21861	3988408	201	65215	17588	310320773	2210855349	83743	1979240	2009168
1789805565	21891	3983440	201	64792	17181	310375570	2211173468	83738	1979240	2004200
1789805596	21922	3983448	201	65277	18032	310429061	2211516484	83737	1979244	2004204
1789805626	21952	3994716	201	64394	17409	310529619	2211941476	83743	1979244	2015472
1789805656	21982	3983448	201	64818	18065	310584698	2212380874	83754	1979244	2004204
1789805687	22013	3988508	201	64847	18620	310640571	2212820118	83755	1979244	2009264
1789805717	22043	3983448	201	63491	17983	310743381	2213273568	83758	1979244	2004204
1789805747	22073	3986564	201	64537	17957	310823748	2213797751	83756	1979244	2007320
1789805778	22104	3983448	201	62756	16966	310872611	2214189209	83766	1979244	2004204
1789805808	22134	3983448	201	64239	17520	310927489	2214667304	83759	1979244	2004204
1789805839	22165	3983448	201	63118	17209	310980641	2215133614	83762	1979244	2004204
1789805869	22195	3983448	201	62707	17670	311083326	2215444348	83763	1979244	2004204
1789805900	22226	3996588	201	62147	15648	311136246	2215915053	83755	1986756	2009832
1789805930	22256	3990960	201	62527	15615	311209257	2216247993	83741	1986756	2004204
1789805960	22286	3990960	201	63693	16752	311269321	2216635557	83740	1986756	2004204
1789805991	22317	3990960	201	62773	16821	311366666	2217091919	83731	1986756	2004204
1789806021	22347	3995060	201	63136	17120	311429154	2217442961	83731	1986756	2008304
1789806052	22378	3990960	201	62793	18006	311478717	2217860931	83730	1986756	2004204
1789806082	22408	3990960	201	62462	17706	311587510	2218228339	83784	1986756	2004204
1789806113	22439	3991020	201	63384	18371	311635828	2218590225	83775	1986816	2004204
1789806143	22469	3991020	201	63393	19876	311684167	2218964863	83779	1986816	2004204
1789806174	22500	3998368	201	60419	16449	311793563	2219601950	83769	1986816	2011552
1789806204	22530	3993660	201	63845	18196	311873968	2219961112	83760	1986820	2006840
1789806234	22560	3993664	201	63515	17833	311904898	2220385614	83760	1986824	2006840
1789806265	22591	3995204	201	63075	18425	312002392	2220739298	83757	1986824	2008380
1789806295	22621	3998080	201	63656	19089	312081063	2221181423	83756	1986824	2011256
1789806326	22652	3998084	201	63329	18407	312130209	2221674218	83756	1986824	2011260
1789806356	22682	3998084	201	63384	17734	312241098	2222119751	83752	1986824	2011260
1789806386	22712	3998084	201	62383	16017	312289962	2222536893	83751	1986824	2011260
1789806417	22743	4013788	201	63450	17449	312373716	2222916110	83746	2002528	2011260
1789806447	22773	4013788	201	64343	17434	312447182	2223295623	83738	2002528	2011260
1789806478	22804	4013788	201	64545	18083	312499532	2223716432	83738	2002528	2011260
1789806508	22834	4013788	201	63954	18282	312603990	2224138697	83742	2002528	2011260
1789806538	22864	4011848	201	62134	16959	312680165	2224613585	83740	2000588	2011260
1789806569	22895	4019392	201	63594	17049	312760058	2225122769	83743	2000620	2018772
1789806599	22925	4019392	201	63861	17530	312815780	2225494563	83737	2000620	2018772
1789806630	22956	4019432	201	62997	17991	312893596	2225952840	83737	2000620	2018812
1789806660	22986	4019436	201	62113	17947	312971415	2226438703	83742	2000624	2018812
1789806691	23017	4019596	201	62271	17677	313026989	2226923006	83741	2004540	2015056
1789806721	23047	4031392	201	62073	17542	313100174	2227258114	83740	2016336	2015056
1789806751	23077	4031392	201	62280	17511	313158002	2227657467	83737	2016336	2015056
1789806782	23108	4031392	201	62628	18144	313230939	2228005037	83736	2016336	2015056
1789806812	23138	4031392	201	63954	18633	313310882	2228505276	83729	2016336	2015056
1789806843	23169	4031396	201	63525	18718	313341653	2228809654	83723	2016340	2015056
1789806873	23199	4031396	201	61376	17488	313444202	2229248658	83720	2016340	2015056
1789806904	23230	4031396	201	62725	18260	313499374	2229583960	83711	2016340	2015056
1789806934	23260	4031396	201	63306	17161	313603521	2230011135	83697	2016340	2015056
1789806964	23290	4037356	201	63014	17704	313656809	2230541781	83697	2022300	2015056
1789806995	23321	4037388	201	62770	17590	313729757	2230987712	83693	2022328	2015060
1789807025	23351	4037388	201	61913	16216	313790395	2231391467	83682	2022328	2015060
1789807055	23381	4037388	201	62534	17532	313838911	2231680384	83689	2022328	2015060
1789807086	23412	4038076	201	62360	17650	313914896	2232007737	83684	2022328	2015748
1789807116	23442	4037388	201	62233	17968	313996248	2232497781	83680	2022328	2015060
1789807147	23473	4040080	201	61440	15563	314073242	2232983627	83673	2022328	2017752
1789807177	23503	4036388	201	61167	15902	314126096	2233436771	83665	2022268	2014120
1789807207	23533	4036424	201	62132	16644	314174802	2233833103	83668	2022304	2014120
1789807238	23564	4037024	201	63607	16716	314229491	2234220470	83660	2022904	2014120
1789807268	23594	4050732	201	62302	15997	314330306	2234610213	83653	2036612	2014120
1789807298	23624	4047108	201	60851	14837	314384684	2235051585	83665	2032988	2014120
1789807329	23655	4050452	201	63028	15875	314463494	2235403778	83652	2036332	2014120
1789807359	23685	4050476	201	62762	15921	314543558	2235771344	83658	2036356	2014120
1789807390	23716	4054992	201	64046	17505	314598014	2236097338	83647	2040872	2014120
1789807420	23746	4055212	201	63805	17517	314695404	2236547411	83647	2041092	2014120
1789807450	23776	4056084	201	62936	16422	314757761	2236882808	83647	2041964	2014120
1789807481	23807	4056088	201	63563	16011	314835304	2237321267	83635	2041968	2014120
1789807511	23837	4056220	201	63434	16724	314860066	2237678156	83643	2042100	2014120
1789807542	23868	4056616	201	64082	17528	314940872	2238105807	83641	2042100	2014516
1789807572	23898	4053368	201	63284	18100	315018364	2238559415	83646	2038852	2014516
1789807603	23929	4049624	201	63053	16131	315099086	2239030977	83642	2035108	2014516
1789807633	23959	4049624	201	62740	15998	315153358	2239403922	83637	2035108	2014516
1789807663	23989	4051688	201	63527	15780	315202208	2239799964	83634	2037172	2014516
1789807694	24020	4057260	201	63477	15934	315281285	2240126750	83626	2042744	2014516
1789807724	24050	4057260	201	61698	16320	315360696	2240502002	83635	2042744	2014516
1789807755	24081	4057260	201	62170	16359	315415368	2240977367	83630	2042744	2014516
1789807785	24111	4062196	201	63038	15130	315495071	2241382997	83680	2047680	2014516
1789807815	24141	4057264	201	63588	15667	315573547	2241899905	83672	2042748	2014516
1789807846	24172	4059608	201	64152	17138	315629470	2242290531	83662	2042752	2016856
1789807876	24202	4057836	201	65366	18511	315702603	2242636056	83653	2042760	2015076
1789807906	24232	4057836	201	64908	17297	315784979	2243126611	83646	2042760	2015076
1789807937	24263	4050340	201	64037	16964	315858635	2243502842	83643	2035264	2015076
1789807967	24293	4050340	201	63840	17328	315920760	2243888750	83637	2035264	2015076
1789807997	24323	4053364	201	63590	18637	315970022	2244325061	83644	2035264	2018100
1789808027	24353	4053364	201	63447	18030	316075577	2244797121	83639	2035264	2018100
1789808058	24384	4053364	201	64044	18230	316148757	2245208679	83633	2035264	2018100
1789808088	24414	4053364	201	64066	17999	316205581	2245654959	83629	2035264	2018100
1789808119	24445	4049264	201	62421	17557	316261270	2246010533	83693	2031164	2018100
1789808149	24475	4049264	201	63506	19238	316364500	2246403750	83692	2031164	2018100
1789808180	24506	4074232	201	62598	17377	316444242	2246881829	83688	2031164	2043068
1789808210	24536	4055840	201	63095	17894	316523913	2247286705	83689	2031164	2024676
1789808240	24566	4049260	201	61705	17842	316577325	2247723043	83699	2031160	2018100
1789808271	24597	4077232	201	62695	18978	316651458	2248097716	83692	2031160	2046072
1789808301	24627	4063720	201	63852	20264	316723156	2248525007	83686	2045620	2018100
1789808332	24658	4063748	201	63650	19463	316800271	2248995589	83690	2045648	2018100
1789808362	24688	4070124	201	63131	17201	316881079	2249462584	83682	2052024	2018100
1789808392	24718	4095516	201	64045	16976	316958709	2249845603	83675	2076832	2018684
1789808423	24749	4063760	201	63693	17344	317007260	2250258257	83687	2045660	2018100
1789808453	24779	4063760	201	63925	17647	317064474	2250584522	83687	2045660	2018100
1789808483	24809	4063760	201	63853	18246	317142130	2250911647	83685	2045660	2018100
1789808514	24840	4063760	201	62354	16812	317224535	2251293344	83693	2045660	2018100
1789808544	24870	4063760	201	63070	15897	317278536	2251644828	83684	2045660	2018100
1789808575	24901	4063760	201	62831	15545	317335480	2251991008	83682	2045660	2018100
1789808605	24931	4063760	201	62882	16436	317409515	2252399994	83673	2045660	2018100
1789808636	24962	4063760	201	63821	15699	317463876	2252831253	83658	2045660	2018100
1789808666	24992	4062752	201	63637	16239	317518702	2253138258	83664	2044652	2018100
1789808697	25023	4068624	201	63675	16767	317595985	2253640294	83659	2043644	2024980
1789808727	25053	4070204	201	63428	16114	317674750	2254085651	83644	2044252	2025952
1789808757	25083	4067020	201	63444	15309	317753833	2254524916	83647	2044252	2022768
1789808788	25114	4063292	201	63564	16110	317802733	2254879380	83634	2044252	2019040
1789808818	25144	4063292	201	63831	16790	317884707	2255203250	83628	2044252	2019040
1789808848	25174	4065052	201	64437	17055	317958239	2255621177	83618	2044252	2020800
1789808879	25205	4064320	201	63087	14705	318014840	2256085577	83619	2044252	2020068
1789808909	25235	4067860	201	63565	16551	318069965	2256466718	83607	2044252	2023608
1789808940	25266	4063296	201	62517	15423	318173602	2256953943	83608	2044252	2019044
1789808970	25296	4063296	201	63679	16481	318226994	2257304667	83601	2044252	2019044
1789809000	25326	4063296	201	63441	17362	318299525	2257695389	83602	2044252	2019044
1789809031	25357	4063296	201	64663	16741	318363128	2258102339	83596	2044252	2019044
1789809061	25387	4070808	201	64152	17578	318437836	2258462217	83599	2044252	2026556
1789809092	25418	4070808	201	63151	15761	318519190	2258967606	83600	2044252	2026556
1789809122	25448	4070808	201	63727	15774	318573348	2259266123	83608	2044252	2026556
1789809153	25479	4070808	201	63238	17378	318653637	2259537775	83613	2044252	2026556
1789809183	25509	4070776	201	63309	17402	318709011	2259841889	83612	2044220	2026556
1789809214	25540	4070776	201	63271	17699	318758031	2260253437	83616	2044220	2026556
1789809244	25570	4070776	201	61456	14884	318865742	2260683609	83608	2044220	2026556
1789809274	25600	4072084	201	62596	15473	318914487	2261027282	83595	2045528	2026556
1789809305	25631	4070776	201	62287	15866	318971149	2261438813	83605	2044220	2026556
1789809335	25661	4070776	201	63275	17208	319025335	2261906346	83597	2044220	2026556
1789809365	25691	4070780	201	62910	17836	319127814	2262313824	83594	2044220	2026560
1789809396	25722	4082392	201	62738	18314	319182134	2262820625	83598	2044228	2038164
1789809426	25752	4082392	201	63164	18361	319254849	2263265738	83592	2044228	2038164
1789809457	25783	4085456	201	62566	16788	319339280	2263656866	83585	2047292	2038164
1789809487	25813	4084660	201	63206	17155	319412118	2264200779	83641	2044228	2040432
1789809517	25843	4082392	201	62014	17147	319472040	2264512617	83641	2044228	2038164
1789809548	25874	4082828	201	63515	17703	319545274	2264928053	83634	2044664	2038164
1789809578	25904	4081460	201	62483	17411	319601031	2265342747	83628	2044236	2037224
1789809609	25935	4089656	201	62744	17208	319678360	2265732241	83626	2052432	2037224
1789809639	25965	4081460	201	62662	17872	319757597	2266133900	83618	2044236	2037224
1789809669	25995	4081924	201	61319	16043	319837218	2266625368	83612	2044700	2037224
1789809700	26026	4090656	201	63251	17110	319916159	2267031772	83612	2053432	2037224
1789809730	26056	4087552	201	63141	17086	319970941	2267502904	83600	2046984	2040568
1789809761	26087	4095812	201	63354	17478	320044462	2267906952	83595	2046984	2048828
1789809791	26117	4098808	201	63183	17502	320132050	2268360720	83601	2049980	2048828
1789809822	26148	4095812	201	63220	17552	320180807	2268758192	83597	2046984	2048828
1789809852	26178	4095812	201	63043	17895	320264366	2269203218	83595	2046984	2048828
1789809882	26208	4095820	201	62432	17210	320337271	2269629562	83601	2046992	2048828
1789809913	26239	4099028	201	63683	17775	320390470	2270249243	83589	2046476	2052552
1789809943	26269	4095304	201	63815	16622	320471946	2270752239	83587	2046476	2048828
1789809974	26300	4095312	201	63126	17273	320573727	2271072079	83582	2046484	2048828
1789810004	26330	4095312	201	63607	17509	320625731	2271464761	83581	2046484	2048828
1789810034	26360	4096296	201	64388	17914	320674610	2271952492	83574	2046484	2049812
1789810065	26391	4095320	201	65060	18899	320758318	2272361773	83572	2046492	2048828
1789810095	26421	4101276	201	65073	17722	320831659	2272825489	83567	2046492	2054784
1789810126	26452	4095320	201	65410	18844	320893710	2273213659	83571	2046492	2048828
1789810156	26482	4095320	201	63982	18315	320967076	2273682380	83579	2046492	2048828
1789810186	26512	4095320	201	62981	18447	321052171	2274139914	83580	2046492	2048828
1789810217	26543	4095320	201	63440	18389	321101572	2274562470	83565	2046492	2048828
1789810247	26573	4095320	201	63281	17568	321182409	2275078655	83570	2046492	2048828
1789810278	26604	4095320	201	63206	17545	321284197	2275461805	83562	2046492	2048828
1789810308	26634	4099076	201	63434	17261	321337184	2275908551	83558	2046492	2052584
1789810338	26664	4099076	201	62763	17879	321415407	2276358508	83564	2046492	2052584
1789810369	26695	4098948	201	63714	18696	321494083	2276654481	83554	2046428	2052520
1789810399	26725	4097940	201	63964	18725	321549747	2277077447	83546	2045420	2052520
1789810429	26755	4097940	201	64327	18629	321598187	2277515184	83532	2045420	2052520
1789810460	26786	4097940	201	63092	15853	321681613	2277954328	83533	2045420	2052520
1789810490	26816	4097940	201	64128	18229	321730900	2278293274	83520	2045420	2052520
1789810521	26847	4097940	201	62904	17264	321810864	2278671828	83520	2045420	2052520
1789810551	26877	4099972	201	64897	18320	321864721	2279058670	83508	2045420	2054552
1789810582	26908	4102532	201	64632	18134	321967050	2279459967	83491	2045420	2057112
1789810612	26938	4102532	201	65070	17672	322047574	2279931071	83496	2045420	2057112
1789810642	26968	4102532	201	65321	17054	322096486	2280353908	83487	2045420	2057112
1789810673	26999	4107976	201	65505	17396	322182595	2280815862	83470	2045420	2062556
1789810703	27029	4126776	201	65339	17894	322267949	2281303089	83464	2045424	2081352
1789810734	27060	4124392	201	64706	18425	322342389	2281668960	83476	2045424	2078968
1789810764	27090	4119592	201	64692	17800	322400337	2282093579	83477	2045424	2074168
1789810795	27121	4114708	201	63529	17077	322497803	2282566145	83471	2045424	2069284
1789810825	27151	4135716	201	64739	17944	322581036	2282989550	83465	2045424	2090292
1789810855	27181	4125288	201	64278	17727	322629536	2283445886	83471	2045424	2079864
1789810886	27212	4116148	201	65375	18750	322683130	2283870601	83471	2045424	2070724
1789810916	27242	4116148	201	65010	16993	322786269	2284328621	83468	2045424	2070724
1789810946	27272	4119860	201	64429	15520	322871323	2284832257	83463	2045424	2074436
1789810977	27303	4125560	201	64963	16720	322919915	2285179202	83465	2054836	2070724
1789811007	27333	4119544	201	64719	17560	322999505	2285648066	83462	2044416	2075128
1789811038	27364	4115140	201	64431	18009	323053571	2286084153	83466	2044416	2070724
1789811068	27394	4111312	201	65978	17484	323126595	2286501646	83468	2049536	2061776
1789811098	27424	4111312	201	64910	17964	323210215	2286941674	83474	2049536	2061776
1789811129	27455	4110304	201	64645	18159	323283519	2287331058	83602	2048528	2061776
1789811159	27485	4110304	201	65174	19020	323344506	2287775919	83606	2048528	2061776
1789811190	27516	4113328	201	65322	19892	323443016	2288176373	83606	2048528	2064800
1789811220	27546	4110304	201	62815	17745	323504737	2288682528	83599	2048528	2061776
1789811250	27576	4110304	201	63785	17466	323602188	2289090443	83592	2048528	2061776
1789811281	27607	4115552	201	64319	17462	323658247	2289549214	83587	2048528	2067024
1789811311	27637	4115436	201	62927	17755	323706992	2289902137	83591	2048528	2066908
1789811342	27668	4115076	201	64201	18466	323784506	2290277439	83582	2053300	2061776
1789811372	27698	4117684	201	63909	16709	323863519	2290758222	83572	2048528	2069156
1789811402	27728	4110304	201	63918	17046	323936852	2291154213	83569	2048528	2061776
1789811433	27759	4110304	201	63595	17488	323971730	2291559684	83569	2048528	2061776
1789811463	27789	4131224	201	61802	16834	324069736	2292012966	83568	2048532	2082692
1789811493	27819	4110932	201	63501	17942	324128060	2292494017	83555	2049156	2061776
1789811524	27850	4110308	201	62863	17353	324225544	2292976107	83549	2048532	2061776
1789811554	27880	4110308	201	62649	16502	324287836	2293325450	83547	2048532	2061776
1789811585	27911	4106552	201	62131	15663	324360780	2293654948	83550	2048532	2058020
1789811615	27941	4106552	201	62504	17058	324443556	2294038990	83543	2048532	2058020
1789811645	27971	4106552	201	63033	18219	324492568	2294392773	83538	2048532	2058020
1789811676	28002	4106552	201	61469	17352	324570703	2294795434	83542	2048532	2058020
1789811706	28032	4106556	201	62134	18857	324628844	2295171181	83546	2048536	2058020
1789811737	28063	4106556	201	62499	18869	324701971	2295469332	83546	2048536	2058020
1789811767	28093	4107556	201	62400	18545	324781366	2295895308	83544	2048536	2059020
1789811798	28124	4106556	201	62505	18446	324855055	2296248432	83550	2048536	2058020
1789811828	28154	4106556	201	60575	17764	324913159	2296559599	83548	2048536	2058020
1789811858	28184	4106556	201	61608	16624	325010137	2297030089	83542	2048536	2058020
1789811889	28215	4106556	201	61709	16981	325072407	2297435600	83538	2048536	2058020
1789811919	28245	4106556	201	61700	17409	325146038	2297889351	83538	2048536	2058020
1789811950	28276	4106556	201	61677	17189	325232395	2298366546	83542	2048536	2058020
1789811980	28306	4106040	201	61673	17593	325281260	2298728621	83538	2048536	2057504
1789812010	28336	4106040	201	61753	17794	325391623	2299137548	83542	2048536	2057504
1789812041	28367	4101940	201	60832	18521	325440770	2299565853	83548	2044436	2057504
1789812071	28397	4105880	201	61412	18773	325489466	2299994477	83547	2044436	2061444
1789812102	28428	4101940	201	61803	19919	325574238	2300399336	83542	2044436	2057504
1789812132	28458	4104284	201	61939	19917	325647543	2300816222	83530	2046780	2057504
1789812162	28488	4104784	201	62573	18535	325730876	2301308869	83525	2044436	2060348
1789812193	28519	4101940	201	62138	18610	325779533	2301670906	83515	2044436	2057504
1789812223	28549	4101940	201	61674	18205	325859384	2302025953	83518	2044436	2057504
1789812254	28580	4101940	201	61634	17944	325913334	2302346357	83510	2044436	2057504
1789812284	28610	4101940	201	62106	18980	325991953	2302734825	83501	2044436	2057504
1789812315	28641	4101940	201	61441	17956	326067727	2303142550	83499	2044436	2057504
1789812345	28671	4106972	201	60983	17288	326123599	2303534799	83490	2044440	2062532
1789812375	28701	4101944	201	60117	17006	326221340	2303926543	83482	2044440	2057504
1789812406	28732	4117284	201	60879	18594	326281700	2304245731	83481	2044440	2072844
1789812436	28762	4102884	201	61339	18842	326330725	2304713808	83466	2044440	2058444
1789812467	28793	4116420	201	61073	17724	326440206	2305146104	83465	2044440	2071980
1789812497	28823	4109520	201	60162	16736	326488820	2305517288	83458	2044440	2065080
1789812527	28853	4102884	201	61260	18125	326572754	2305872893	83459	2044440	2058444
1789812558	28884	4103472	201	61138	17680	326646041	2306298526	83460	2044440	2059032
1789812588	28914	4102884	201	60871	17824	326700233	2306731332	83462	2044440	2058444
1789812619	28945	4106640	201	60913	18155	326780279	2307119972	83462	2048196	2058444
1789812649	28975	4106640	201	61959	17602	326857056	2307563654	83455	2048196	2058444
1789812680	29006	4106640	201	62257	16465	326909788	2307956186	83450	2048196	2058444
1789812710	29036	4119012	201	62671	17454	327007682	2308379639	83451	2053956	2065056
1789812740	29066	4109332	201	61915	17714	327071121	2308811409	83520	2048192	2061140
1789812771	29097	4110816	201	62134	17846	327144300	2309182024	83521	2048192	2062624
1789812801	29127	4107412	201	62729	18084	327204822	2309623853	83517	2048192	2059220
1789812832	29158	4107796	201	63880	19007	327302521	2310073156	83510	2048192	2059604
1789812862	29188	4106636	201	63517	19338	327363770	2310547999	83509	2048192	2058444
1789812893	29219	4113912	201	62804	17564	327461080	2310968696	83507	2048192	2065720
1789812923	29249	4112416	201	62583	19386	327522054	2311283188	83509	2048192	2064224
1789812954	29280	4113376	201	62010	18521	327595412	2311701644	83511	2049060	2064316
1789812984	29310	4106636	201	62300	18091	327681520	2312108147	83506	2048192	2058444
1789813014	29340	4109728	201	62591	18363	327730540	2312674102	83497	2051284	2058444
1789813045	29371	4110336	201	62729	16825	327807639	2313082076	83262	2048192	2062144
1789813075	29401	4106636	201	61704	17140	327862111	2313410481	83497	2048192	2058444
1789813106	29432	4114536	201	61477	18005	327967354	2313766078	83498	2048192	2066344
1789813136	29462	4106636	201	60733	18223	328020716	2314190734	83493	2048192	2058444
1789813166	29492	4107152	201	60853	16669	328124153	2314655894	83496	2048192	2058960
1789813197	29523	4119124	201	60592	16566	328179503	2315125682	83475	2048192	2070932
1789813227	29553	4109024	201	62178	16559	328257701	2315538924	83457	2048192	2060832
1789813258	29584	4108664	201	63324	17490	328338837	2315973286	83452	2048192	2060472
1789813288	29614	4105696	201	62361	18159	328388070	2316379578	83451	2048192	2057504
1789813319	29645	4114740	201	62046	16785	328490364	2316777458	83442	2048192	2066548
1789813349	29675	4117320	201	62235	16824	328571501	2317157372	83440	2048192	2069128
1789813380	29706	4105696	201	62808	17818	328626453	2317524417	83435	2048192	2057504
1789813410	29736	4105696	201	62887	18439	328706102	2318024051	83432	2048192	2057504
1789813441	29767	4105696	201	62803	17880	328761118	2318416864	83423	2048192	2057504
1789813471	29797	4106044	201	62623	16278	328841751	2318912007	83422	2048192	2057852
1789813501	29827	4105696	201	62400	16632	328921355	2319344214	83416	2048192	2057504
1789813532	29858	4117036	201	63508	17310	328998597	2319696157	83406	2059532	2057504
1789813562	29888	4105696	201	63548	17689	329055621	2320089589	83407	2048192	2057504
1789813592	29918	4124628	201	63395	18267	329136043	2320510693	83410	2048192	2076436
1789813623	29949	4116628	201	63984	17393	329211234	2320948731	83406	2059124	2057504
1789813653	29979	4105696	201	63628	17137	329315823	2321438813	83413	2048192	2057504
1789813684	30010	4105696	201	63952	16411	329370605	2321829097	83410	2048192	2057504
1789813714	30040	4113176	201	63621	17101	329443911	2322243076	83407	2048192	2064984
1789813745	30071	4108404	201	63537	16929	329503915	2322592627	83406	2048192	2060212
1789813775	30101	4110068	201	63383	17784	329577134	2323026518	83409	2052504	2057564
1789813805	30131	4107548	201	63576	16167	329663807	2323541429	83410	2048196	2059352
1789813836	30162	4106988	201	63980	16577	329737194	2323912383	83402	2048832	2058156
1789813866	30192	4104752	201	64350	17864	329821108	2324267830	83403	2047188	2057564
1789813897	30223	4115436	201	62672	17004	329894497	2324690884	83402	2047188	2068248
1789813927	30253	4104752	201	63729	17463	329948662	2325139950	83395	2047188	2057564
1789813958	30284	4104752	201	63778	17766	330006048	2325488573	83395	2047188	2057564
1789813988	30314	4104752	201	63377	16540	330079267	2325841809	83393	2047188	2057564
1789814018	30344	4114520	201	62939	17022	330139317	2326280510	83391	2050084	2064436
1789814049	30375	4104752	201	62787	17303	330236734	2326632466	83386	2047188	2057564
1789814079	30405	4109872	201	62530	17286	330298909	2327069080	83378	2047188	2062684
1789814109	30435	4110472	201	62101	17033	330372167	2327516999	83377	2047188	2063284
1789814140	30466	4109872	201	62827	17165	330425068	2327827313	83363	2047188	2062684
1789814170	30496	4109876	201	63043	17538	330479439	2328215478	83349	2047188	2062688
1789814201	30527	4109876	201	62632	17445	330555843	2328638187	83350	2047188	2062688
1789814231	30557	4109876	201	62722	17945	330633422	2329041280	83408	2047188	2062688
1789814262	30588	4109876	201	63058	17914	330682296	2329398384	83399	2047188	2062688
1789814292	30618	4109876	201	63076	18071	330765637	2329773850	83400	2047188	2062688
1789814322	30648	4110416	201	62850	17066	330814262	2330147992	83397	2047188	2063228
1789814353	30679	4109876	201	62268	15922	330919320	2330566840	83453	2047188	2062688
1789814383	30709	4110460	201	62417	17557	330997838	2330902190	83447	2047188	2063272
1789814414	30740	4115020	201	61530	16698	331053720	2331242148	83443	2047188	2067832
1789814444	30770	4109876	201	62510	17223	331109993	2331539726	83437	2047188	2062688
1789814475	30801	4109876	201	58819	16678	331213772	2331948801	83465	2047188	2062688
1789814505	30831	4110520	201	59761	18310	331267649	2332361347	83467	2047188	2063332
1789814535	30861	4141488	201	58592	17142	331316438	2332745945	83476	2077588	2063900
1789814566	30892	4110516	201	59307	18129	331369665	2333109664	83473	2047188	2063328
1789814596	30922	4109876	201	60133	19477	331448774	2333455205	83471	2047188	2062688
1789814626	30952	4109876	201	59924	19183	331526287	2333794355	83476	2047188	2062688
1789814657	30983	4109876	201	59897	18823	331605019	2334199534	83479	2047188	2062688
1789814687	31013	4109880	201	60308	19086	331659159	2334498984	83483	2047188	2062692
1789814718	31044	4110544	201	60512	19093	331739624	2334948524	83481	2047192	2063352
1789814748	31074	4109884	201	60052	17779	331812775	2335316443	83478	2047192	2062692
1789814778	31104	4109884	201	60787	18142	331868523	2335671898	83473	2047192	2062692
1789814809	31135	4109884	201	61086	18258	331974410	2336050867	83468	2047192	2062692
1789814839	31165	4109884	201	61506	18709	332022868	2336443944	83465	2047192	2062692
1789814870	31196	4130216	201	60677	17716	332102724	2336787811	83461	2067524	2062692
1789814900	31226	4109884	201	62563	16666	332183287	2337246073	83450	2047192	2062692
1789814931	31257	4109884	201	62302	16869	332239794	2337661160	83442	2047192	2062692
1789814961	31287	4128492	201	62555	17380	332293979	2338117246	83436	2047192	2081300
1789814992	31318	4110772	201	62870	17507	332396964	2338592302	83431	2047192	2063580
1789815022	31348	4125032	201	61594	17333	332449064	2339137568	83419	2062340	2062692
1789815053	31379	4136720	201	61403	16084	332527692	2339610975	83414	2047192	2089528
1789815083	31409	4109884	201	61438	15812	332606242	2339984640	83399	2047192	2062692
1789815113	31439	4109884	201	61625	16976	332655352	2340277603	83392	2047192	2062692
1789815144	31470	4109884	201	61934	17198	332710341	2340664277	83387	2047192	2062692
1789815174	31500	4109884	201	62245	17444	332790431	2341115759	83390	2047192	2062692
1789815204	31530	4109884	201	62443	16143	332868033	2341508685	83373	2047192	2062692
1789815235	31561	4114424	201	63020	16954	332925056	2341809262	83377	2051732	2062692
1789815265	31591	4118220	201	63070	18167	332973712	2342176616	83371	2055528	2062692
1789815295	31621	4118224	201	62224	17431	333058468	2342531888	83383	2055528	2062696
1789815326	31652	4118224	201	62519	17194	333131830	2342926002	83370	2055528	2062696
1789815356	31682	4118224	201	60862	15706	333214592	2343298780	83384	2055528	2062696
1789815386	31712	4128800	201	61714	15922	333287842	2343679353	83383	2055528	2073272
1789815417	31743	4121496	201	61609	16572	333371721	2344044154	83385	2057288	2064208
