ts	elapsed	proc_cpu_pct	main_cpu_pct	lag_max_ms	lag_p50_ms	dl_active	dl_slots	dl_transferring	scraper_queued	scraper_active_kb	gc_max_ms	gc_total_ms	frontier	pqueues	robots_cached	robots_inflight	dns_cached	crawled	discovered	dupe_skipped	rss_mb	requests	responses	exceptions
1789727899	105065	94.8	94.3	9071	4661	1536	7187	132	0	41138	3866	9024	3000257	31060	50000	847	200000	2855031	61685775	263555099	2603	8721606	6575713	4471806
1789727932	105098	95.5	94.3	8704	4340	337	5731	108	0	19958	4375	9700	3000523	31048	50000	87	200000	2856011	61698049	263689604	2594	8723902	6576958	4474278
1789727959	105125	91.5	90.6	8002	3327	1699	8242	503	0	27079	4222	5629	3000097	30704	50000	68	200000	2856635	61704860	263778609	2592	8726943	6578279	4476147
1789727990	105156	94.8	94.5	8496	3945	2038	7071	84	0	36496	4374	9804	3000332	30691	50000	983	200000	2857301	61714636	263884435	2593	8729137	6579877	4477860
1789728024	105190	95.5	95.1	11462	3559	2100	8969	332	0	41379	4125	9734	3000170	30734	50000	754	200000	2858164	61725139	264031534	2592	8731464	6581155	4480185
1789728047	105213	93.4	92.7	5821	2451	2148	6205	124	0	47170	4554	6207	3000043	30316	50000	944	200000	2858682	61729943	264114276	2591	8733492	6582287	4481548
1789728086	105252	94.7	94.5	6763	3117	1357	8139	320	0	83706	4326	10709	3000245	30571	50000	567	200000	2859720	61738672	264273409	2596	8735983	6584327	4483726
1789728109	105275	92.0	91.4	9567	3628	2651	5998	762	0	50646	4060	5541	3000107	30263	50000	1177	200000	2860214	61746148	264337900	2590	8738010	6585293	4484625
1789728137	105302	93.7	93.1	8374	5453	3281	7531	1590	0	24182	4337	9731	2999413	29961	50000	1196	200000	2860765	61754249	264423088	2590	8740341	6586655	4485451
1789728172	105338	95.2	94.9	9435	2890	2681	6060	927	0	48124	4305	9835	3000008	30004	50000	978	200000	2861606	61770041	264538865	2590	8742735	6588952	4486695
1789728197	105363	92.5	92.4	12540	7376	4100	7974	878	0	1771	3857	4936	2998849	29690	49920	1186	200000	2862497	61783454	264662977	2593	8744959	6589570	4488146
1789728229	105395	94.2	93.8	8853	3815	3012	7193	1158	0	22928	4133	9160	2999363	29873	50000	716	200000	2863248	61792058	264781203	2590	8747150	6591579	4489059
1789728261	105427	96.0	95.7	6353	3947	4032	9405	1264	0	1279	4027	9042	2998465	29679	49869	1291	200000	2864176	61809679	264902107	2590	8749634	6592801	4490479
1789728289	105455	96.2	95.8	9756	1771	1338	5845	444	0	35915	3941	5127	3000294	30158	50000	582	200000	2865051	61818779	265039813	2611	8750210	6594857	4491325
1789728324	105490	97.3	97.1	8053	3242	1302	7503	207	0	43680	3926	9235	3000451	30432	50000	426	200000	2866038	61834449	265171184	2602	8752299	6596455	4492818
1789728354	105519	95.9	94.5	11389	2689	852	6191	119	0	43337	4303	5602	3000297	30135	50000	377	200000	2866888	61844259	265321998	2595	8754662	6597707	4495235
1789728383	105548	96.3	95.8	5530	2552	1456	8267	224	0	109429	4043	9188	3000224	29738	50000	822	200000	2867466	61853102	265408116	2607	8757050	6599845	4495973
1789728412	105578	96.4	95.9	13022	6238	1873	6134	429	0	90078	3870	8964	3000181	29584	50000	875	200000	2868257	61866008	265501057	2604	8759301	6601538	4496828
1789728436	105602	95.1	94.5	8658	3226	2931	7885	868	0	20709	3732	4832	2999224	29589	49942	1110	200000	2868955	61874901	265601952	2593	8761454	6602294	4498154
1789728466	105632	94.5	94.4	8731	5571	3220	5818	1655	0	16237	4126	9115	2998888	29840	49940	939	200000	2869723	61888076	265709522	2593	8763653	6603760	4499237
1789728498	105664	93.7	93.6	12356	3296	3612	7758	1250	0	4355	4209	5661	2999086	29903	49869	962	200000	2870814	61904202	265877400	2594	8766004	6605199	4500180
1789728533	105699	94.9	94.6	8522	5687	3911	6230	361	0	8130	4202	9299	2998303	29620	49699	1204	200000	2871850	61913725	266030756	2593	8767364	6606866	4501265
1789728565	105731	97.5	97.1	12230	2714	1218	7240	226	0	46471	4071	5654	3000416	30175	50000	474	200000	2872863	61927302	266181009	2602	8768956	6608795	4502207
1789728592	105758	90.2	89.9	7479	4976	1349	5702	239	0	117358	5197	10959	3000153	30123	50000	674	200000	2873206	61935371	266209096	2613	8771061	6610791	4503084
1789728620	105785	90.4	90.4	15795	7389	3761	7652	1328	0	310	4376	5868	2998744	30139	49901	954	200000	2874104	61946292	266342153	2593	8773397	6610840	4503787
1789728653	105819	96.6	96.1	12904	3049	999	4723	399	0	44489	4301	6095	3000382	30563	50000	357	200000	2875181	61961855	266503118	2616	8773931	6612792	4504694
1789728681	105847	94.6	94.2	7530	5579	1201	6513	147	0	86430	4491	10672	3000257	30197	50000	716	200000	2875652	61971313	266568072	2604	8775969	6614665	4505800
1789728709	105875	94.2	93.8	8397	3936	1875	5931	405	0	92968	4086	5811	3000348	30330	50000	744	200000	2876393	61986270	266659206	2611	8778227	6616233	4506525
1789728741	105907	94.9	94.9	12105	7086	3889	7938	1323	0	1225	4462	9773	2998564	30013	49910	1060	200000	2877341	62001271	266812307	2594	8780656	6616671	4507154
1789728772	105938	98.3	98.0	9482	2921	1149	4527	368	0	48635	4642	6622	3000422	30488	50000	481	200000	2878353	62014048	266950120	2612	8781125	6618656	4507934
1789728800	105966	95.3	94.9	8464	3360	1214	6334	178	0	105692	4691	10606	3000224	30299	50000	629	200000	2878868	62022121	267014888	2616	8783204	6620561	4509034
1789728827	105993	95.3	94.9	9030	3177	2584	6146	777	0	57911	4103	5535	3000093	30321	49974	958	200000	2879658	62033104	267119775	2608	8785534	6621682	4509913
1789728860	106026	94.4	94.0	10458	6600	3660	7919	2010	0	4173	4441	9601	2999447	30298	49910	1059	200000	2880560	62046852	267282937	2594	8787873	6622755	4510979
1789728890	106056	95.0	94.9	9125	5482	3607	5272	402	0	17361	4065	5546	2998778	30096	49980	1188	200000	2881511	62058125	267434646	2599	8789241	6624305	4511855
1789728921	106087	97.6	97.2	12086	3622	1312	6295	469	0	57535	4198	9698	3000320	30546	50000	597	200000	2882212	62067989	267531743	2609	8790631	6626024	4512946
1789728955	106120	92.5	91.9	9980	2987	3936	6659	91	0	18415	4372	10352	2998637	29621	49878	1341	200000	2883032	62083195	267633428	2593	8793625	6627184	4515349
1789728981	106147	98.2	97.6	14107	2001	1393	7829	207	0	61795	4256	5491	3000555	30390	50000	806	200000	2883799	62092957	267756543	2608	8795160	6629157	4516117
1789729013	106179	95.5	94.6	10778	5587	1005	6093	265	0	15170	4041	9469	3000445	30422	50000	399	200000	2884650	62106999	267863317	2598	8797625	6630905	4517558
1789729048	106214	94.4	94.1	10030	3655	1416	7894	334	0	62641	4117	9856	3000370	30620	50000	606	200000	2885573	62123038	267986344	2604	8800062	6632969	4518269
1789729067	106233	92.8	92.4	8792	2610	1998	6029	586	0	70300	4307	5475	3000030	30493	50000	971	200000	2885884	62130105	268022543	2596	8802288	6634708	4519326
1789729098	106264	95.1	94.7	7715	4636	2365	7827	409	0	38882	4033	5708	3000052	30469	50000	1016	200000	2886852	62139973	268154050	2593	8804646	6636220	4520641
1789729127	106293	93.5	92.9	9432	7141	4302	6613	2173	0	2254	4472	10006	2999133	29883	49966	1508	200000	2887618	62149496	268257975	2593	8807243	6637147	4521267
1789729156	106322	96.1	96.0	7095	3734	2861	7832	1459	0	12467	4385	6390	3000001	30277	50000	763	200000	2888342	62166358	268351142	2594	8809445	6639207	4522549
1789729188	106353	95.0	95.1	11486	4357	4189	5859	310	0	2141	4348	9921	2999100	30197	49947	1302	200000	2889326	62179291	268474268	2597	8810666	6640691	4523128
1789729221	106387	97.3	96.7	8794	4120	4008	7703	271	0	1768	4545	10393	2998561	30365	49953	1089	200000	2890152	62187685	268609269	2592	8812797	6642008	4524884
1789729247	106413	95.5	95.2	10217	1992	3803	7257	1285	0	8765	3804	5257	2999598	30404	49984	1113	200000	2890803	62196213	268711109	2592	8816279	6643771	4526262
1789729278	106444	98.0	97.7	9035	7787	918	7257	313	0	14221	3872	8549	3000436	30843	50000	49	200000	2891834	62211321	268857227	2596	8816628	6645368	4527507
1789729308	106474	94.0	93.6	6613	3330	1134	5445	510	0	23817	4277	5753	3000223	30772	50000	426	200000	2892681	62218889	268999083	2600	8819148	6647130	4528876
1789729339	106505	94.0	93.7	6631	3858	1396	7134	126	0	52041	4030	9253	3000393	30724	50000	697	200000	2893381	62227945	269108472	2599	8821036	6648916	4529859
1789729370	106536	93.7	93.2	8802	5342	1720	5603	218	0	62496	3953	9257	3000198	30160	50000	936	200000	2894091	62238670	269220489	2596	8823253	6650689	4530968
1789729400	106566	92.5	92.1	7451	4785	1891	7056	101	0	54146	4495	6206	3000656	30549	50000	772	200000	2894841	62251566	269325082	2601	8825653	6652169	4531899
1789729432	106597	93.8	93.5	7910	5799	1456	5993	392	0	82563	4861	10904	3000038	30366	50000	743	200000	2895471	62258300	269429548	2598	8827988	6653973	4533881
1789729458	106624	92.0	91.7	9443	3866	2561	7577	960	0	50584	3875	5306	3000078	30443	50000	985	200000	2896207	62269446	269533540	2592	8830034	6654899	4534746
1789729487	106652	94.4	93.7	9339	5763	3662	6437	1898	0	12789	4336	9932	2998863	29669	50000	1397	200000	2896812	62276659	269629044	2593	8832420	6656156	4535571
1789729519	106685	91.7	91.3	9338	3732	3220	7874	1607	0	20130	4281	9686	3000046	29522	50000	1142	200000	2897564	62288742	269722635	2593	8834746	6658190	4536718
1789729546	106712	95.1	94.7	9565	2166	2883	6282	1051	0	16016	3798	5357	2999496	29502	50000	1101	200000	2898216	62300854	269812923	2593	8836856	6659706	4538857
1789729576	106742	94.8	94.4	9418	5200	2809	7775	1379	0	37330	4018	8772	2999484	29482	50000	920	200000	2899065	62309399	269936459	2592	8839008	6661130	4539882
1789729608	106774	94.6	94.3	7949	6959	3481	7410	2089	0	2018	3639	8562	2999084	29573	50000	746	200000	2899957	62319460	270078749	2592	8841245	6662495	4540938
1789729639	106805	97.8	97.8	12637	3028	1000	7607	265	0	40437	3866	5151	3000320	29924	50000	345	200000	2901162	62334807	270234624	2606	8841795	6664403	4541459
1789729670	106836	93.4	93.0	7649	3111	1296	5733	131	0	25161	4085	9098	3000382	29539	50000	62	200000	2901939	62346666	270336971	2593	8844301	6665694	4543431
1789729702	106868	94.1	93.6	11298	2778	1610	7584	222	0	41315	4251	9999	3000323	29227	50000	849	200000	2902630	62356570	270448394	2605	8846478	6667292	4544911
1789729729	106894	93.7	93.3	6192	3635	1658	5924	300	0	42610	4541	6033	3000195	29441	50000	699	200000	2903362	62366549	270544660	2595	8848514	6668723	4546432
1789729765	106931	94.9	94.6	11096	5084	1300	7823	444	0	71459	3968	9361	3000249	29427	50000	600	200000	2904296	62377743	270705340	2610	8850932	6670649	4547682
1789729792	106957	93.8	93.4	9648	2331	1471	5871	167	0	62773	4056	8765	3000192	29390	50000	894	200000	2904837	62385533	270775139	2596	8852932	6672403	4548772
1789729826	106992	95.0	94.2	6335	4320	1434	7505	170	0	90191	4296	10128	3000393	29940	50000	562	200000	2905786	62399791	270894480	2597	8855250	6673995	4549917
1789729846	107012	91.5	90.2	13424	6822	3598	6154	1267	0	26911	4253	5421	2999168	29356	50000	1397	200000	2906144	62405054	270959233	2593	8857674	6674589	4550988
1789729876	107042	94.5	94.2	9179	2602	2457	7861	665	0	62012	3878	5452	2998876	29269	50000	1065	200000	2906896	62412092	271091836	2599	8859957	6676763	4553019
1789729906	107072	93.9	93.4	9735	8665	3645	6535	1935	0	12398	4007	8882	2999226	29171	50000	1357	200000	2907748	62424268	271222809	2592	8862236	6677660	4553794
1789729940	107106	94.8	94.7	8464	3772	2321	7892	738	0	57081	4087	9348	3000044	29492	49965	838	200000	2908435	62433651	271335165	2596	8864457	6680630	4554853
1789729966	107132	93.4	93.0	9313	7666	3290	5856	1979	0	9379	3799	5028	3000163	29695	49987	1037	200000	2909449	62449090	271445938	2593	8866772	6681491	4555451
1789730002	107167	95.0	95.1	10621	2123	4027	7763	1045	0	12636	3842	8677	2999254	29872	49894	1293	200000	2910441	62463449	271598719	2593	8869289	6683440	4556118
1789730030	107196	96.7	94.6	7727	5041	3002	6548	1585	0	1899	4647	10307	2999457	29754	49973	993	200000	2911068	62473699	271680626	2592	8871226	6684493	4559115
1789730057	107223	97.2	96.7	8122	2741	4056	8828	2249	0	14111	3919	5147	2998885	29354	49912	1249	200000	2911836	62480972	271818421	2592	8873950	6686064	4560567
1789730089	107255	97.0	96.9	10624	2518	3844	7364	371	0	2311	4114	9243	2998372	29337	49956	946	200000	2912790	62490552	271977242	2593	8875204	6687399	4562134
1789730122	107288	98.4	98.3	6284	5350	3982	9108	487	0	15005	3967	9163	2998744	29083	49833	1156	200000	2913770	62503321	272111329	2595	8877473	6689181	4563285
1789730152	107318	98.3	97.9	8331	7382	1295	5863	253	0	53428	3980	5230	3000478	29648	50000	718	200000	2914669	62514322	272247136	2602	8878902	6691149	4564177
1789730184	107349	97.7	97.5	7677	2748	1420	7452	246	0	57136	3872	9150	3000482	29829	50000	689	200000	2915489	62529717	272350404	2601	8881193	6693147	4564978
1789730211	107377	94.0	93.7	10403	3156	1729	5413	81	0	62884	4107	5526	3000495	30276	50000	779	200000	2916257	62542794	272459490	2596	8883412	6694734	4565729
1789730241	107407	95.3	95.0	7453	3640	1534	7366	198	0	111733	3899	8893	3000148	30141	50000	861	200000	2916973	62550254	272582123	2614	8885592	6696470	4567356
1789730267	107433	94.0	93.6	9140	5386	2895	6268	967	0	20066	3745	4933	3000137	29918	49995	1104	200000	2917710	62562022	272693518	2596	8887845	6697189	4568752
1789730297	107462	94.1	93.8	9275	5081	2393	7774	1331	0	34480	4042	9212	2999768	30078	50000	822	200000	2918543	62569885	272808743	2595	8890073	6698900	4569923
1789730329	107495	95.2	94.7	8333	5686	3911	6919	2306	0	12816	4135	9443	2999008	29915	49783	1487	200000	2919404	62585150	272930226	2595	8892695	6700198	4570941
1789730355	107521	96.4	96.3	12878	2657	1453	6939	754	0	5433	4032	5137	3000405	30386	50000	383	200000	2920206	62596923	273051317	2600	8893692	6702180	4571717
1789730391	107556	94.7	94.3	11761	5308	2031	6130	604	0	56043	4258	10040	3000531	30433	50000	817	200000	2921132	62610391	273181435	2615	8895721	6703809	4573033
1789730428	107594	90.6	90.3	12288	2476	1749	8523	664	0	53387	4567	10391	3000218	30387	50000	581	200000	2921942	62620617	273325371	2596	8898498	6705221	4575313
1789730448	107614	91.1	90.4	7248	5521	3025	6634	1476	0	17803	4675	5881	3000028	29931	49995	966	200000	2922341	62626955	273381377	2596	8900461	6705946	4576633
1789730477	107643	95.2	94.6	11016	1743	1996	8438	412	0	43204	4326	5998	2999745	29955	50000	1042	200000	2923151	62634553	273502358	2595	8902531	6707786	4578832
1789730512	107677	95.0	94.6	9346	2772	1896	6639	631	0	84331	4503	10556	3000126	29952	50000	782	200000	2924014	62645644	273619335	2606	8905164	6709662	4580012
1789730545	107711	95.3	95.1	12032	2798	1497	8251	463	0	80079	4329	9684	3000186	30351	50000	614	200000	2924849	62659861	273761706	2595	8907200	6711268	4581674
1789730566	107732	93.1	92.6	8146	4092	2929	6265	1502	0	18831	3708	4666	2999010	30280	49983	948	200000	2925433	62666210	273849907	2594	8909342	6711691	4582643
1789730601	107767	95.1	95.0	10304	7202	3805	8136	1264	0	3894	4102	9224	2998519	30006	49946	1035	200000	2926469	62679260	274015337	2594	8911828	6713386	4583187
1789730631	107796	98.0	97.6	9009	4476	916	4809	472	0	23811	4142	5634	3000461	30516	50000	122	200000	2927483	62693284	274152800	2597	8912342	6715176	4584422
1789730664	107830	93.8	93.4	11097	3931	1383	6745	158	0	93443	3947	9165	3000324	30237	50000	783	200000	2928248	62706822	274264877	2615	8914478	6717145	4585345
1789730692	107857	93.8	93.3	6818	3051	1567	5976	188	0	68895	4067	9375	3000426	30325	50000	889	200000	2928910	62722027	274331707	2594	8916658	6718970	4586409
1789730719	107885	94.6	93.3	10189	5120	1686	7640	229	0	112483	4408	6034	3000212	30380	50000	720	200000	2929563	62731387	274440113	2601	8918942	6720544	4587565
1789730751	107917	93.7	93.4	14804	3705	2672	6088	815	0	54203	4140	9601	2998775	29957	50000	1086	200000	2930278	62740678	274557336	2597	8921318	6721950	4588536
1789730775	107941	97.8	97.7	11563	8586	1078	6101	371	0	2507	3961	4669	3000275	30343	50000	149	200000	2931266	62752876	274687190	2596	8921884	6722593	4589231
1789730812	107977	91.6	91.1	8238	2716	3275	7605	882	0	11259	4349	10445	2998905	29605	49996	1022	200000	2932057	62763624	274803834	2594	8925919	6724522	4590992
1789730837	108003	96.6	96.2	8041	5086	1432	8119	519	0	20850	4463	5735	3000152	30058	50000	511	200000	2932842	62774065	274923185	2594	8926846	6725910	4592371
1789730871	108036	90.0	86.6	7673	2563	3792	8227	2177	0	24074	5551	12008	2998283	29313	49910	1210	200000	2933357	62782298	275005683	2594	8930809	6727078	4595458
1789730900	108066	98.4	98.4	9726	5087	1105	8231	263	0	34642	3952	5115	3000257	29623	50000	661	200000	2934391	62794133	275173640	2609	8931250	6728462	4596486
1789730932	108098	94.1	93.8	11620	2884	1197	6484	220	0	46122	4238	9582	3000302	29700	50000	591	200000	2935150	62806520	275274976	2594	8933491	6730413	4597767
1789730968	108134	96.9	95.5	13351	3326	1212	8207	130	0	54952	4919	11101	3000942	29946	50000	487	200000	2936014	62821061	275404787	2607	8935773	6731957	4599579
1789730992	108157	98.1	97.7	5643	1979	1540	5893	209	0	96796	4179	5639	3000106	29718	50000	813	200000	2936557	62829450	275477436	2607	8938267	6734057	4600265
1789731024	108190	97.1	96.9	10898	6212	2551	7555	705	0	36658	3984	9547	3000150	29907	49940	931	200000	2937389	62840432	275623348	2594	8940519	6735350	4601114
1789731047	108212	97.7	97.3	10811	6774	3695	6049	1970	0	3982	3950	5048	2998653	29508	49869	1126	200000	2938155	62849643	275741871	2594	8942887	6736189	4602369
1789731080	108246	96.4	96.3	10331	3622	3847	7736	1045	0	11214	4624	10154	2998852	29428	49925	1162	200000	2939104	62860022	275865797	2594	8945353	6738148	4602925
1789731107	108273	95.8	95.5	7760	4491	994	5316	400	0	6113	4022	5359	3000406	29890	50000	58	200000	2939981	62874463	275982509	2594	8945812	6739647	4604322
1789731140	108306	93.7	93.4	8873	3625	3919	8906	1042	0	915	4295	9712	2998917	29186	49934	1010	200000	2940706	62884188	276102162	2594	8949800	6741038	4606621
1789731168	108334	95.5	95.1	9695	2999	1264	6028	391	0	34537	3940	5130	3000224	29463	50000	471	200000	2941565	62893381	276245837	2603	8950440	6742959	4607091
1789731198	108364	93.8	93.3	7766	3582	1215	7754	440	0	9735	3959	9222	3000320	29348	50000	429	200000	2942309	62904341	276331515	2594	8952922	6744715	4608563
1789731232	108398	93.2	92.9	8418	2962	3727	6455	682	0	6381	4324	9846	2998811	29106	49937	827	200000	2943117	62915951	276439798	2594	8956250	6746616	4609561
1789731261	108427	96.0	95.7	10570	5535	1094	7331	327	0	57556	4086	5558	3000534	29648	50000	374	200000	2944022	62931362	276569009	2607	8957557	6748541	4610572
1789731292	108458	94.8	94.5	7483	6147	1500	6001	70	0	73977	4128	9880	3000231	29550	50000	849	200000	2944716	62940811	276664144	2596	8959626	6750435	4611522
1789731321	108487	90.0	89.7	10511	3374	1444	7558	98	0	80065	3918	5314	3000303	29726	50000	906	200000	2945515	62951138	276787532	2607	8961766	6752308	4612581
1789731348	108514	93.2	92.7	10633	4996	2527	5719	646	0	76065	3943	8771	3000002	29520	49917	1189	200000	2946024	62956223	276873189	2599	8964122	6753679	4613296
1789731377	108543	93.6	93.2	9037	4179	2770	7602	831	0	24155	3946	5447	2999080	29389	49973	1044	200000	2946848	62967830	277021215	2594	8966482	6754788	4615207
1789731409	108575	95.0	94.8	10507	9644	3740	6366	1867	0	4275	4019	9046	2998822	29387	49923	1167	200000	2947651	62977777	277149792	2594	8968790	6755975	4616280
1789731437	108603	93.7	93.7	8962	2642	4129	8141	1124	0	8744	4126	5444	2999411	28861	49953	1363	200000	2948453	62989434	277267293	2595	8971389	6757724	4616946
1789731468	108634	94.5	93.4	9480	6499	3416	7039	1014	0	9126	4383	9811	2999951	28859	50000	1136	200000	2949262	63000370	277366220	2595	8973328	6759417	4618431
1789731501	108667	94.0	93.6	7837	2103	3836	8889	1241	0	7678	3773	9016	2998965	29247	49932	1147	200000	2950184	63016440	277486950	2594	8975904	6761370	4619366
1789731530	108696	98.6	98.3	8490	6141	1163	5860	402	0	33877	3872	5206	3000421	29689	50000	376	200000	2951152	63029073	277640235	2600	8976422	6763178	4620522
1789731555	108721	93.2	92.9	10293	2868	2185	7705	46	0	34585	4333	9356	3000141	29548	50000	862	200000	2951567	63035157	277717354	2594	8978420	6764324	4621186
1789731595	108761	94.6	94.1	14822	3402	1193	6394	370	0	60270	4214	9948	3000161	29324	50000	525	200000	2952869	63044975	277889564	2604	8981108	6766319	4623810
1789731627	108793	95.0	93.6	6335	2907	1133	8096	173	0	43604	4150	9475	3000330	29359	50000	535	200000	2953655	63059204	277995740	2599	8983324	6767995	4625356
1789731649	108814	88.2	87.6	9963	3785	2307	6005	547	0	102179	4088	5431	3000016	29086	50000	1158	200000	2953976	63063744	278040718	2607	8985683	6769751	4625860
1789731682	108848	94.2	93.9	9922	6480	2107	7931	387	0	73759	3988	9129	3000136	28937	49983	1015	200000	2954863	63076723	278171769	2597	8988100	6771410	4627747
1789731708	108874	91.2	90.8	7261	3996	3003	6182	1403	0	30671	3949	5215	3000032	28668	50000	1120	200000	2955677	63085756	278286617	2597	8990363	6771954	4628723
1789731737	108903	92.5	92.1	9217	4729	3609	7942	2083	0	30976	3656	8381	2998773	28494	50000	1380	200000	2956376	63096520	278394345	2597	8992891	6773794	4629636
1789731768	108934	95.3	95.1	7355	4515	3072	6763	1849	0	7391	3742	8765	2999218	28637	50000	802	200000	2957232	63108247	278509050	2597	8995089	6775538	4630980
1789731801	108967	93.5	93.3	9306	2669	3334	8448	1158	0	6394	3757	8932	2999335	28646	50000	998	200000	2958249	63123452	278628267	2597	8997313	6777373	4631760
1789731830	108996	92.5	92.2	12068	2670	4032	6004	378	0	20145	3899	5255	2998595	28419	49833	1438	200000	2959052	63133958	278768999	2609	8998514	6778966	4632744
1789731860	109026	96.6	95.5	6807	4338	3901	8776	1188	0	1684	4099	9156	2998797	28674	49981	1158	200000	2959726	63142179	278890207	2598	9001989	6780561	4634315
1789731889	109055	96.0	95.9	10242	4253	1212	5447	645	0	22677	3810	5041	3000356	29077	50000	241	200000	2960665	63153060	279023995	2607	9002788	6782719	4635097
1789731921	109087	95.8	95.5	10286	3090	930	7149	159	0	36863	3842	8812	3000740	29483	50000	620	200000	2961506	63165501	279158038	2602	9004716	6783950	4636856
1789731951	109117	97.9	97.5	12998	2544	1792	6536	953	0	50723	4123	9706	3000308	29538	50000	620	200000	2962271	63173692	279264112	2597	9007739	6785799	4638310
1789731980	109146	96.7	96.0	5842	3094	3170	8970	1383	0	1204	4069	9608	3000028	29050	50000	726	200000	2962870	63186485	279352909	2597	9010537	6786745	4641296
1789732009	109175	93.4	93.2	6944	3459	3957	6895	265	0	17828	3748	5011	2997958	28928	49882	1089	200000	2963618	63192375	279482349	2597	9012802	6788354	4642511
1789732042	109208	99.1	98.9	10059	6788	1204	7890	314	0	50276	3954	9053	3000300	29558	50000	524	200000	2964667	63203728	279633182	2602	9014287	6790342	4643482
1789732077	109242	93.3	93.1	6741	4028	1184	5896	139	0	64718	3875	9071	3000505	29871	50000	578	200000	2965616	63216326	279773331	2605	9016464	6792291	4644465
1789732102	109268	90.7	89.7	11193	3667	1600	7729	66	0	80860	4169	5460	3000180	30179	50000	905	200000	2966311	63225059	279858110	2603	9018680	6794091	4645333
1789732129	109294	93.6	93.3	10573	5204	2445	6079	622	0	78860	4032	8968	2999573	29985	50000	1027	200000	2966762	63231468	279939345	2596	9021058	6795493	4646358
1789732158	109323	93.0	92.8	9707	4056	2884	8033	1271	0	20821	3624	5151	2998846	30028	49942	845	200000	2967703	63244527	280083276	2598	9023425	6796224	4648074
1789732189	109355	95.1	95.0	10867	6685	3472	6935	1166	0	6602	4188	8868	2998994	29909	49961	907	200000	2968698	63255984	280235837	2601	9025713	6797625	4649032
1789732218	109384	92.8	92.4	10216	3149	1109	7091	384	0	30500	4035	5155	3000273	30160	50000	419	200000	2969694	63268171	280370051	2617	9026360	6799399	4650107
1789732251	109417	93.9	93.5	11064	3190	1172	5864	353	0	60784	3875	8817	3000310	29963	50000	493	200000	2970513	63278761	280487116	2618	9028786	6801505	4651009
1789732283	109449	95.1	94.7	8446	3004	1371	7599	202	0	67565	3918	9067	3000379	29920	50000	759	200000	2971343	63293249	280599839	2617	9031020	6803493	4652039
1789732316	109482	95.1	94.8	11905	4145	1358	5835	224	0	103915	4023	9192	3000275	29857	50000	589	200000	2972201	63308210	280730163	2613	9033284	6805277	4653044
1789732336	109502	92.2	91.7	8433	8144	3175	7641	1979	0	1732	3726	4567	3000071	29635	50000	875	200000	2972710	63317025	280821754	2601	9035446	6805432	4654003
1789732368	109533	94.0	94.0	15394	2215	3519	6224	1024	0	2533	3996	5345	2999117	29575	49839	1129	200000	2973765	63332367	280970004	2607	9037895	6807346	4654789
1789732399	109564	94.4	93.8	9554	5458	3354	7359	404	0	2651	3991	9231	2998771	29887	49934	883	200000	2974552	63347546	281072842	2606	9039613	6809043	4655804
1789732432	109597	97.5	97.3	11135	3005	943	5777	293	0	21352	4207	9183	3000859	30753	50000	193	200000	2975612	63363236	281216868	2609	9040584	6810748	4656933
1789732459	109624	90.9	90.3	8545	1472	3366	8504	789	0	12487	4268	5690	2999940	30054	49946	958	200000	2976197	63369444	281319579	2601	9044090	6812508	4658336
1789732492	109658	98.1	97.7	11812	5874	729	5747	88	0	58221	4050	9304	3000364	30485	50000	324	200000	2977233	63387176	281465988	2619	9044973	6814207	4659653
1789732529	109695	94.9	94.1	18076	2292	984	7767	69	0	63882	4292	9943	3000202	30725	50000	424	200000	2978364	63397659	281625708	2620	9047269	6815948	4661266
1789732547	109713	88.8	84.8	6760	5153	3072	6430	474	0	68488	4582	5390	2998502	30076	50000	1187	200000	2978563	63399774	281662889	2619	9049714	6817041	4662383
1789732576	109741	91.7	91.1	11127	2933	3557	8579	2024	0	6677	4218	5308	2998016	29504	49921	1183	200000	2979499	63410506	281810218	2607	9052208	6817717	4663798
1789732608	109774	96.4	96.3	13446	8536	1228	4779	661	0	7804	4334	9081	3000384	30003	50000	262	200000	2980566	63423810	281977497	2610	9052915	6819577	4664434
1789732645	109810	89.3	88.9	10081	4672	3513	7133	721	0	19654	4039	9567	2999383	29258	49965	1250	200000	2981389	63436571	282087661	2606	9055901	6821431	4665761
1789732668	109833	97.1	96.6	10245	1800	1233	4634	287	0	28595	4029	5354	3000189	29779	50000	400	200000	2982134	63445772	282184842	2606	9057431	6822995	4667110
1789732700	109866	92.8	92.3	12253	4517	859	6222	274	0	29678	4094	9222	3000383	29800	50000	354	200000	2983026	63460678	282297162	2621	9059504	6824644	4668498
1789732737	109902	92.5	92.2	9380	2852	933	6011	405	0	42087	3948	9417	3000335	29702	50000	380	200000	2984099	63473949	282441342	2618	9062040	6826539	4669621
1789732767	109933	95.0	94.6	9670	2872	1203	8130	299	0	96285	4028	5627	3000268	29462	50000	492	200000	2985034	63484937	282588513	2631	9064562	6828615	4670689
1789732791	109956	94.8	94.3	10686	2952	1998	6440	339	0	71435	3946	8589	3000197	29319	50000	1056	200000	2985444	63492922	282644460	2615	9066611	6830164	4671985
1789732819	109985	94.2	93.9	10901	3220	2846	8289	1243	0	22936	3773	5060	3000144	29116	50000	899	200000	2986288	63504888	282796010	2606	9069056	6830855	4673216
